"date","spy","btc"
2025-06-11,-0.0143473886097262,-0.00285612810283243
2025-06-12,-0.0256991668453318,0.00396640763008566
2025-06-13,0.00152734719439052,-0.0112430749692296
2025-06-14,-0.00584755525466367,NA
2025-06-15,0.000754577954748333,NA
2025-06-16,0.0117236239769893,0.00946923375524207
2025-06-17,-0.0207733363618137,-0.00858185412764701
2025-06-18,0.00269433950386191,-0.000150616103365301
2025-06-19,-0.00189952173927103,NA
2025-06-20,-0.0132187297709392,-0.00235135857621672
2025-06-21,-0.0102370950736495,NA
2025-06-22,-0.012500036871865,NA
2025-06-23,0.0444546821160779,0.00982901659328767
2025-06-24,0.00442162939858735,0.0109867041026585
2025-06-25,0.0123298892885524,0.000560161934214934
2025-06-26,-0.00374445620028651,0.00779339291754831
2025-06-27,0.00120000602760066,0.00495600868192421
2025-06-28,0.002231861322037,NA
2025-06-29,0.00980816480326664,NA
2025-06-30,-0.0116021078522049,0.00476981544185354
2025-07-01,-0.0135042249937311,-0.000323682200409182
2025-07-02,0.0294677772013571,0.00452303085577732
2025-07-03,0.00721861178924317,0.00785045559545565
2025-07-04,-0.0148259191473685,NA
2025-07-05,0.00182039012359285,NA
2025-07-06,0.00920521230696976,NA
2025-07-07,-0.00857092098247969,-0.00747981589649034
2025-07-08,0.00598778774768872,-0.00054792070891919
2025-07-09,0.0215762452748819,0.00597870713929806
2025-07-10,0.0410120507184265,0.00281635882643014
2025-07-11,0.013103070357299,-0.00352166510049343
2025-07-12,-0.000696019205401959,NA
2025-07-13,0.0142118737528841,NA
2025-07-14,0.00613969178492453,0.00190638964771885
2025-07-15,-0.0174438858577923,-0.00428242299610617
2025-07-16,0.00812906395094982,0.00333767351767687
2025-07-17,0.00463253154398558,0.00610100413952975
2025-07-18,-0.0108442256179857,-0.000732627512266215
2025-07-19,-0.000536145993420385,NA
2025-07-20,-0.00543433933607363,NA
2025-07-21,0.00118215746963315,0.00189437166926746
2025-07-22,0.0215298859239867,0.000143079326245027
2025-07-23,-0.0103913075480231,0.00847156471064191
2025-07-24,-0.00326380270789058,0.000330957007171134
2025-07-25,-0.00620430077034184,0.00421546034669736
2025-07-26,0.0026443692962842,NA
2025-07-27,0.0126467665567652,NA
2025-07-28,-0.012840860304522,-0.000251151030136244
2025-07-29,-0.0000197427035478798,-0.00264109379991735
2025-07-30,-0.000771661971627534,-0.00126012419222022
2025-07-31,-0.017749425967369,-0.00375826421579146
2025-08-01,-0.0212871264623786,-0.0165262405108386
2025-08-02,-0.00702400418011523,NA
2025-08-03,0.0149136010719257,NA
2025-08-04,0.00745097080932314,0.0150854362640826
2025-08-05,-0.00811857336682081,-0.00508286049647687
2025-08-06,0.00773714933047947,0.00763049785398199
2025-08-07,0.0212363599711319,-0.000837972063866259
2025-08-08,-0.00690200419673354,0.00776732405639516
2025-08-09,-0.0016155749975506,NA
2025-08-10,0.0238036152710894,NA
2025-08-11,-0.00483379232958767,-0.00197944364950113
2025-08-12,0.0120674104129617,0.0105898180507771
2025-08-13,0.0260461153103014,0.00341725281560122
2025-08-14,-0.0412504432416683,0.0000930042224587285
2025-08-15,-0.00815439709790627,-0.00234396992807061
2025-08-16,0.000791861061786004,NA
2025-08-17,-0.000325941461445338,NA
2025-08-18,-0.0102758489477457,-0.000217659512318382
2025-08-19,-0.0298702202052192,-0.00543991444327617
2025-08-20,0.0127128516068693,-0.00266059479862248
2025-08-21,-0.0163723278465067,-0.00401990916036855
2025-08-22,0.0388639264247782,0.0152400812949333
2025-08-23,-0.012915297318543,NA
2025-08-24,-0.0167453578315027,NA
2025-08-25,-0.0298263155288319,-0.00441080181603744
2025-08-26,0.015125123339528,0.00417830990916595
2025-08-27,-0.00520655346926939,0.00227592292599711
2025-08-28,0.0118226403333177,0.0035351225577841
2025-08-29,-0.037423359714663,-0.00598153595548934
2025-08-30,0.00365746080463544,NA
2025-08-31,-0.0052649106927604,NA
2025-09-01,0.00932367209897638,NA
2025-09-02,0.0176913822811821,-0.00743787101136377
2025-09-03,0.00468883057640544,0.00540492721100958
2025-09-04,-0.00898746169776838,0.00832266116358981
2025-09-05,-0.000656057151249527,-0.00290045371047206
2025-09-06,-0.0038599957441809,NA
2025-09-07,0.00851816005537941,NA
2025-09-08,0.00809730601303834,0.00245361627556462
2025-09-09,-0.00483791669269965,0.00230918043826568
2025-09-10,0.0215082708918206,0.00288669215638472
2025-09-11,0.0135290138245721,0.00827588893715821
2025-09-12,0.00512968031934926,-0.000334635778609941
2025-09-13,-0.00130203814572203,NA
2025-09-14,-0.00469274607979696,NA
2025-09-15,0.000322446109825618,0.00530975840993751
2025-09-16,0.0120396147406812,-0.00137781800036234
2025-09-17,-0.00321184078745193,-0.00124312842458431
2025-09-18,0.00572500677512241,0.00466157088415973
2025-09-19,-0.0124415833621796,0.00494061028410054
2025-09-20,0.000286084831133253,NA
2025-09-21,-0.0036001483649768,NA
2025-09-22,-0.0224305333197482,0.0047199188082894
2025-09-23,-0.00653141661524412,-0.00545846210666748
2025-09-24,0.0116635256971231,-0.00318663783581716
2025-09-25,-0.0384918796436156,-0.00462417968005418
2025-09-26,0.00606632543055882,0.00571272897809545
2025-09-27,-0.000281527332853905,NA
2025-09-28,0.022008506441889,NA
2025-09-29,0.0201111474090779,0.00280646785722104
2025-09-30,-0.00301411588423991,0.00375979873453575
2025-10-01,0.039478652767795,0.00340172439095292
2025-10-02,0.0169838748585951,0.00115119362916515
2025-10-03,0.0130505072164265,-0.0000148662694700555
2025-10-04,0.00129876322235384,NA
2025-10-05,0.00884816469408489,NA
2025-10-06,0.00998175292871313,0.00357984804644794
2025-10-07,-0.0268179837651983,-0.00371438415406709
2025-10-08,0.0155512593053873,0.00594533283456776
2025-10-09,-0.0134604023670506,-0.00290122316948787
2025-10-10,-0.0723218218469905,-0.0273997320200996
2025-10-11,-0.0214851600334071,NA
2025-10-12,0.0386093463438997,NA
2025-10-13,0.000879292966289005,0.015227500463862
2025-10-14,-0.0188491634455942,-0.00122238892425129
2025-10-15,-0.0208625782908984,0.00442972326355148
2025-10-16,-0.0237224847831797,-0.00683353708016567
2025-10-17,-0.0160098398053488,0.00566026418894703
2025-10-18,0.00683758034970593,NA
2025-10-19,0.013605430464268,NA
2025-10-20,0.0175344907383395,0.0103467642607107
2025-10-21,-0.0192828301734961,-0.0000149111283116714
2025-10-22,-0.00729356227081873,-0.00521249240214488
2025-10-23,0.0218704444247777,0.00591243918259733
2025-10-24,0.00872171428526193,0.00813933255252479
2025-10-25,0.005459116892619,NA
2025-10-26,0.0250392677448033,NA
2025-10-27,-0.00308950285538263,0.0117286466456595
2025-10-28,-0.0102448240868119,0.00265249348902846
2025-10-29,-0.0260168054657663,0.00048021694969598
2025-10-30,-0.0160266389546195,-0.011059045996238
2025-10-31,0.0114809611962852,0.00327483488053259
2025-11-01,0.0046248251724931,NA
2025-11-02,0.00521614123331979,NA
2025-11-03,-0.03768718290101,0.0018749518807334
2025-11-04,-0.0476408575376078,-0.0119244100438791
2025-11-05,0.0224000613217487,0.0034594834147795
2025-11-06,-0.0252511824918508,-0.0107873638819698
2025-11-07,0.020238925968734,0.000984094616202723
2025-11-08,-0.0106032122142002,NA
2025-11-09,0.0235518396996801,NA
2025-11-10,0.0121202693364623,0.01548382683787
2025-11-11,-0.0287025464768418,0.00228664981317041
2025-11-12,-0.013039146642677,0.00055622138973305
2025-11-13,-0.0195247429765854,-0.016733251094781
2025-11-14,-0.0546228711365915,-0.000163672335253855
2025-11-15,0.0121231064987472,NA
2025-11-16,-0.0144639384619225,NA
2025-11-17,-0.0223683827163435,-0.00936013095720069
2025-11-18,0.00924117356330554,-0.0084329608866357
2025-11-19,-0.0160823776998089,0.0038557067077721
2025-11-20,-0.0542991431316112,-0.0153596123456315
2025-11-21,-0.0179504904722895,0.00991194139257471
2025-11-22,-0.00521187239368071,NA
2025-11-23,0.0251585865790004,NA
2025-11-24,0.0167423578108395,0.0146112605731023
2025-11-25,-0.0105764769567545,0.0093619869830687
2025-11-26,0.0357225879133364,0.00687973939994547
2025-11-27,0.00843780610849543,NA
2025-11-28,-0.00401866677441968,0.00544363989284956
2025-11-29,-0.00074277862694653,NA
2025-11-30,-0.00504779257313277,NA
2025-12-01,-0.046101838054076,-0.00457592139261987
2025-12-02,0.0566209938703038,0.00185050679983673
2025-12-03,0.0235582620118317,0.00345679369812311
2025-12-04,-0.0220723863356891,NA
