date,cost_usd_high,cost_usd_avg,cost_usd_median,cost_usd_low,tx_count
2023-09-18,4.2114277199400005,0.00013990544064707027,9.853240871096312e-05,9.33e-05,24483339
2023-09-19,12.84169482981,0.0003907295739991723,0.00010009533361198887,9.805000000000001e-05,24377680
2023-09-20,1014.5001017137699,0.00037123164062888075,0.0001010000895516347,9.925000000000001e-05,25151871
2023-09-21,6.46270695648,0.00018284875228979125,9.916648486440961e-05,9.680000000000001e-05,23836153
2023-09-22,5.243050043279999,0.00015000430175367548,9.813638492306387e-05,9.615e-05,21613967
2023-09-23,4.11638546949,0.00013170233864801933,9.748236404507837e-05,9.665e-05,20145923
2023-09-24,9.36726670947,0.0001349681970493698,9.806803756319855e-05,9.66e-05,21668824
2023-09-25,4.15737944778,0.00013741708407493178,9.768765568217141e-05,9.625000000000001e-05,23449110
2023-09-26,2.7471055695100004,0.00012815496331337976,9.67126142959686e-05,9.470000000000001e-05,23288741
2023-09-27,10.080486040519999,0.00012638121839945868,9.51974014064162e-05,9.395000000000001e-05,23014261
2023-09-28,16.770598945950002,0.0001548121689717244,9.748447669792925e-05,9.565000000000001e-05,22887512
2023-09-29,10.515362299440001,0.00014969722203451733,0.0001012247358922686,9.935000000000002e-05,24472265
2023-09-30,21.390213900000003,0.00016886610726512177,0.00010563886477118465,0.00010060000000000002,23341617
2023-10-01,4.857715023,0.00025415696562920806,0.00011453004121065998,0.00010590000000000001,24580064
2023-10-02,140.22011685,0.0002085434270638725,0.00012054698246431042,0.00011480000000000001,26338699
2023-10-03,4.8370104452,0.00018155708679580302,0.00012026051069802,0.00011640000000000001,25194136
2023-10-04,68.75624861484,0.00020983309901955656,0.00011624305621109904,0.0001137,25376253
2023-10-05,65.7769541,0.00016166652794911355,0.00011610021805805821,0.00011320000000000001,23928186
2023-10-06,1196.9702347,0.00031056213240244053,0.00011716363868272162,0.00011355000000000001,24713851
2023-10-07,1194.4202342,0.00023240070292225974,0.00011785139716696016,0.00011570000000000001,23324501
2023-10-08,51.792716649999996,0.00020383620841211164,0.00011712354776893218,0.00011580000000000001,24012581
2023-10-09,13.4041117,0.0002053541026410463,0.00011321729087867172,0.00010910000000000001,27783194
2023-10-10,438.60010965000004,0.00042185145037400046,0.00011095996817640644,0.00010875000000000001,27719122
2023-10-11,872.0001090000001,0.00039738761440172613,0.00011085048386450698,0.0001084,29004632
2023-10-12,4.53034727145,0.00022975342822454845,0.00010768513699009838,0.00010550000000000002,25305627
2023-10-13,38.30570766456,0.00015949035139814225,0.00010772421363003902,0.00010575,24238218
2023-10-14,22.0102201,0.00016968329298318042,0.00011025511578746128,0.00010920000000000001,23234453
2023-10-15,4.61060517183,0.00013916926577353553,0.00010983267633829414,0.00010865000000000001,24629709
2023-10-16,4.6591823220599995,0.00018322591673210835,0.00011683140205042994,0.00010975000000000001,27419027
2023-10-17,16.46352694124,0.00020022335295145262,0.00012063701652497215,0.00011820000000000001,27821700
2023-10-18,16.6570414633,0.00017219753724192276,0.00011970911271411232,0.00011725,28262267
2023-10-19,12.69010293304,0.00017369608656921982,0.00012235908097182942,0.00011650000000000001,29444449
2023-10-20,90.8481336,0.00020633344414740335,0.00013428491581126106,0.00012380000000000003,29848770
2023-10-21,15.888393752520003,0.0002522293958881132,0.0001453405799682386,0.00013350000000000002,31249482
2023-10-22,6.28968492978,0.00021268866401869967,0.00014500012735519255,0.00014105,29135132
2023-10-23,17.66518606656,0.0002810500166537428,0.00015023638384863364,0.00014385,36272104
2023-10-24,15.579207639739998,0.00030510936855278223,0.00015805012711655087,0.00014835000000000003,33689438
2023-10-25,6.9093981624,0.00037396731644517015,0.000163230749663429,0.00015025000000000002,32496525
2023-10-26,17.708956859039997,0.00028188003775082626,0.0001620560999242493,0.0001541,31540659
2023-10-27,56.870260907040006,0.0003466101793719774,0.00016225780657611117,0.0001577,29344393
2023-10-28,6.74377568193,0.0002253865643260963,0.00016048540709006075,0.0001576,26015653
2023-10-29,3.7556851842,0.00022698595679510384,0.00016256056162749463,0.00015725,26591203
2023-10-30,15.933670724899997,0.00037489180051156396,0.0001742986041981302,0.0001622,29976813
2023-10-31,214.1113629,0.0004109008450955392,0.00018186997997582467,0.00017465000000000002,30561241
2023-11-01,62.310415400000004,0.0006543917749862314,0.00020577206262681295,0.00018975000000000003,38098220
2023-11-02,70.700404,0.0005141690448378978,0.0002139772528886031,0.00019555,38705828
2023-11-03,284.61619765,0.00037240372431322153,0.00019695320640274874,0.0001909,35860042
2023-11-04,82.600413,0.0003919321084670642,0.00020899529473872574,0.00019610000000000002,33920388
2023-11-05,104.040204,0.0003536424340946208,0.00020848582166621308,0.000202,32351332
2023-11-06,48.360201499999995,0.00033620961716992846,0.0002024815875190406,0.00019905000000000004,31841767
2023-11-07,41.9804198,0.00041490648315205877,0.0002100698038498521,0.00020175000000000003,32783647
2023-11-08,21.555431099999996,0.00039412775382942773,0.0002166640637960035,0.00021215,31220171
2023-11-09,6.356217825630001,0.0006062338527436958,0.00022923595386872624,0.0002133,39877620
2023-11-10,1527.3005090999998,0.0009071059548888117,0.00025866767979919715,0.00022620000000000002,42841299
2023-11-11,206.72671164160002,0.0008211432444331332,0.00029408810206791507,0.0002705,43340897
2023-11-12,171.15028524999997,0.0006720883580321395,0.00029592324113084166,0.00027455,39634454
2023-11-13,157.800263,0.0006873067143305467,0.0002908449684073914,0.00026010000000000003,40655515
2023-11-14,658.6286742,0.000656264545564406,0.00027962916346782135,0.0002588,38660652
2023-11-15,332.22845564999994,0.0007540373549472394,0.0003171309282208292,0.0002818,40881028
2023-11-16,471.1205889,0.0008895734469610961,0.000328309758683343,0.00028460000000000003,42264279
2023-11-17,299.62529375,0.0006047707773704706,0.00029450420285794356,0.00027330000000000003,39754116
2023-11-18,17.74529575,0.0005124809003939819,0.00029132313293765737,0.0002752,34176623
2023-11-19,220.2991410555,0.0006664803236784188,0.00030404955090970964,0.00028440000000000003,33581763
2023-11-20,190.0039284,0.0009549244636979991,0.00030165559872719793,0.0002817,38740859
2023-11-21,1670.70027845,0.0009985060416067859,0.0002823602637582046,0.0002592,40687151
2023-11-22,272.52178095,0.0007354591684152008,0.00028054045200665386,0.00025955,42078935
2023-11-23,113.32028329999999,0.0007417025863447508,0.00029076758096254873,0.0002814,37609475
2023-11-24,75.1662891,0.0005030742300522097,0.0002900085265035408,0.0002819,67858724
2023-11-25,30.0344889,0.000691697033924245,0.0002952136003307525,0.0002813,36957206
2023-11-26,573.0002865,0.0010004643293275875,0.00029237728454654987,0.00028255,38657014
2023-11-27,136.2002724,0.0008478206503428586,0.00028393091234235265,0.00026865,41984473
2023-11-28,69.7202905,0.0007959990860820997,0.00028855428586485436,0.0002706,40459762
2023-11-29,122.08030519999998,0.0008216930811995092,0.0003037837060711515,0.00028930000000000004,44255891
2023-11-30,46.39469739999999,0.0008555347697930082,0.00030385797486763994,0.00029455000000000003,41994857
2023-12-01,60.730303649999996,0.0009137407889058907,0.0003053818921270772,0.00029370000000000004,43000409
2023-12-02,92.550309734,0.0007560701519094079,0.00031358794775791245,0.000299,41035108
2023-12-03,226.69231485,0.0007304589849272595,0.0003236491756778626,0.0003122,44433406
2023-12-04,18.288304800000002,0.0007517100110302341,0.0003217547006819671,0.00030145000000000004,44778721
2023-12-05,42.6723048,0.0007770308868092865,0.00031006068822257064,0.0002968,46000528
2023-12-06,25.272000000000002,0.0008613429531561135,0.00033301073710833125,0.00030485,49484956
2023-12-07,131.8806594,0.0011114208890030347,0.0003437060846690719,0.00030935,48634787
2023-12-08,62.22117910000001,0.0012396371705811573,0.00038653990199275504,0.00033890000000000005,55364084
2023-12-09,91.09237954999999,0.0014787822265128108,0.00040418486404008897,0.00036110000000000005,52376387
2023-12-10,103.68744305,0.001118553777210747,0.00039053904570627397,0.00035555000000000005,50090533
2023-12-11,674.2003371,0.001511589035320812,0.0003867729696140269,0.00033610000000000004,52838414
2023-12-12,59.64673984892,0.001496689538704188,0.0003841377745346714,0.0003304,55161059
2023-12-13,25.3659523,0.001386045638321,0.0003720613662005542,0.00032245,54553888
2023-12-14,87.90036625,0.0042568834074755,0.0004011863188430883,0.00034945,57009531
2023-12-15,88.36971332326,0.0022734353701306382,0.0004618755518840245,0.00036195000000000004,56974440
2023-12-16,104.65580461225001,0.0021075048354878747,0.0004477955445854517,0.00035785,60385933
2023-12-17,174.36036325000003,0.0020228493998088967,0.0003997569417227631,0.00035430000000000005,58508794
2023-12-18,1286.5283496,0.0022844100313063665,0.0004270940315554745,0.00033740000000000007,61918572
2023-12-19,88.29353127,0.0026135566332171605,0.00044877187368164715,0.00036040000000000003,63251749
2023-12-20,1597.6003994,0.00351239314885437,0.0004968263220687369,0.00036535,57939776
2023-12-21,551.7604597999999,0.005750758241519643,0.0005891553944565335,0.00040750000000000004,54630094
2023-12-22,472.25047225,0.006420849109922927,0.0006129169635727515,0.00045530000000000006,58416101
2023-12-23,580.1104755,0.005491191548517769,0.000631395355311419,0.00046665000000000004,65200095
2023-12-24,1139.2005696,0.006773640597408452,0.0007423850514996109,0.0005399000000000001,60236253
2023-12-25,446.5605582,0.008047101578086259,0.0007184504134902734,0.00054455,60162378
2023-12-26,567.000567,0.009854748019748841,0.0007028455817693262,0.0005232,58094692
2023-12-27,1186.7910789,0.01128995271867931,0.0007255768395328793,0.00052735,58651644
2023-12-28,797.2804983,0.007468843137189141,0.0006490640561383042,0.0004898,58592948
2023-12-29,778.7785057,0.007514197190733137,0.0006322469684088653,0.000501,60815863
2023-12-30,729.1025957500001,0.006982694451794234,0.0006041694064825537,0.0005056500000000001,60367000
2023-12-31,626.65351365,0.00611685697524603,0.0005854885294088092,0.0004994,57333867
2024-01-01,4068.40050855,0.006836979608147337,0.0005902661808846459,0.00050855,55091445
2024-01-02,2321.15499975,0.008200379542173437,0.0006507260176608536,0.00053315,59689031
2024-01-03,485.00048499999997,0.006325162541545762,0.0006198519002137945,0.00046960000000000003,57515046
2024-01-04,327.84051225,0.0055951650682808385,0.0005983730535305332,0.00048640000000000006,58005802
2024-01-05,490.8004908,0.006186197043764517,0.0005880267324843122,0.00048095,59459141
2024-01-06,306.900495,0.005310075625496173,0.0005677539900691753,0.00046175000000000003,58834058
2024-01-07,1133.4004722500001,0.005047488487840579,0.000526912737666824,0.00044175000000000003,61024587
2024-01-08,537.07548825,0.005409074971138265,0.000531675320345214,0.0004298,57607188
