network,date,fee_token,gwei_high,gwei_avg,gwei_median,gwei_low,cost_usd_high,cost_usd_avg,cost_usd_median,cost_usd_low,tx_count
Optimism,2024-08-12,ETH,162.684,0.08809028984501531,0.005292583561811366,9.253e-05,27.753508339983508,0.01517452197347738,0.001135653963114108,1.649868093076514e-05,503094
Polygon PoS,2024-08-12,POL,1416169.433181308,95.32458135355829,36.14393748961686,1.6,38.49692397290707,0.0025912882139204067,0.0009859156635765173,4.3494144777777786e-05,3260487
zkSync Era,2024-08-12,ETH,5.0,0.07218269065951097,0.04525,0.04525,0.8529880147569442,0.0123141940010987,0.007719541533550347,0.007719541533550345,230745
Arbitrum One,2024-08-13,ETH,0.132888,0.012671953029038632,0.01,0.01,0.023134956430570838,0.0022061065048537064,0.0017409364600694448,0.0017409364600694443,1786125
Base,2024-08-13,ETH,5690.056970229,0.04823750451796432,0.00548791048300262,0.001067564,990.6027775323881,0.008432819122813993,0.0009876901107209125,0.0001859396397909192,3981376
Optimism,2024-08-13,ETH,579.027343584,0.07373202154383722,0.0017960204895597076,7.2262e-05,100.80500869441757,0.012910348927113017,0.00043050681368548004,1.3615580579878894e-05,487817
Polygon PoS,2024-08-13,POL,255015782.95671427,164.84901106128734,32.2743879218875,25.000000019,6961.909521573833,0.004500364198730168,0.0008818614527650072,0.000682497907202726,2926631
zkSync Era,2024-08-13,ETH,20.0,0.05167232438688453,0.04525000054162715,0.04525,3.4818729201388874,0.008995823350167489,0.007877775036739892,0.00787773748181423,200717
Arbitrum One,2024-08-14,ETH,0.46352,0.031084687566777923,0.01,0.01,0.08129528462719444,0.005451843552143181,0.0017538678992740787,0.001753867894097222,1808124
Base,2024-08-14,ETH,3068.717797642,0.05486352962787913,0.006780977574817316,0.001114957,538.2126151666986,0.009668859875034927,0.001216323347152405,0.000199770819888788,4057266
Optimism,2024-08-14,ETH,370.186799999,0.08206078867688577,0.0014217008748757319,1.8292e-05,64.92615983376086,0.014492369121822196,0.00038833654243902624,3.4804719691896594e-06,478451
Polygon PoS,2024-08-14,POL,4285714.285714285,88.98644187542762,32.66218311415766,25.000000018,116.76111629464285,0.0024243698006413596,0.0008906901881370954,0.0006811065122091466,2818148
zkSync Era,2024-08-14,ETH,16.0,0.0505643382852777,0.04525000016821583,0.04525,2.8061886305555572,0.008868316950487511,0.007936252251820286,0.007936252220789934,203320
Arbitrum One,2024-08-15,ETH,0.707831,0.024072088575983995,0.010000000059604728,0.01,0.12074445344308074,0.004106306700811196,0.0017058382116722462,0.001705837317708333,1955801
Base,2024-08-15,ETH,3267.644469906,0.05602515793471095,0.006909324370208173,0.001512195,557.4069953463868,0.009620829639579246,0.0012394981681042984,0.0002606575314341503,4074919
Optimism,2024-08-15,ETH,669.57314164,0.09097232697721298,0.002231663207674202,3.46e-07,114.21829693987507,0.015644384746538637,0.0005858947709899357,2.7974959191362403e-07,501344
Polygon PoS,2024-08-15,POL,5740426.823571428,88.38830260395193,31.518592545220937,25.000000017,154.92379088733733,0.0023854412451131545,0.0008520190744137501,0.0006747050165178269,2871334
zkSync Era,2024-08-15,ETH,20.0,0.050670252417643814,0.04525,0.04525,3.4116746354166714,0.008643520747187227,0.007718913862630219,0.007718913862630217,232419
Arbitrum One,2024-08-16,ETH,0.109443,0.014097047812788503,0.01,0.01,0.018499462430556255,0.0023828641977511316,0.0016903285208333338,0.0016903285208333333,1634939
Base,2024-08-16,ETH,4446.38109043,0.039785672463545516,0.005509965925273455,0.001176802,751.5845281035776,0.0067500494633762394,0.0009488188999029298,0.00020083685825985243,4013332
Optimism,2024-08-16,ETH,366.476292873,0.07160593615840341,0.001402822936248693,4.42e-07,61.946541301785224,0.012152705876985167,0.00030043816288216597,1.9239924872010604e-07,493775
Polygon PoS,2024-08-16,POL,425142.857142857,75.7658235638351,33.28787956842279,25.00000002,11.114426715476183,0.001980731133993732,0.0008692571839719196,0.0006535701198804947,2934317
zkSync Era,2024-08-16,ETH,5.0,0.05075819826303057,0.04525,0.04525,0.8451642604166668,0.00857980301901653,0.007648736556770836,0.007648736556770834,215322
Arbitrum One,2024-08-17,ETH,0.014001,0.010009841902973628,0.01,0.01,0.0023729309093479174,0.0016964976251170518,0.0016948295902777784,0.001694829590277778,1122178
Base,2024-08-17,ETH,493.912181957,0.016596221213898782,0.0032977940778042975,0.000693391,83.70970459956763,0.002828832184724956,0.0005728023618462923,0.00011906267030383495,3996063
Optimism,2024-08-17,ETH,210.386,0.055292877699632155,0.0013113356030248137,2.6018e-05,35.656892912367596,0.009404060003134988,0.000266468563713901,4.984143273143165e-06,439702
Polygon PoS,2024-08-17,POL,756849.392380952,53.30613570936801,31.314214450406404,25.000000017,19.976560938955814,0.0014069817312906553,0.0008277413195309335,0.0006598591857785652,2492331
zkSync Era,2024-08-17,ETH,1.19955,0.04918344382188036,0.04525,0.04525,0.2033032835017708,0.008335755594100967,0.007669103896006945,0.007669103896006943,209695
Arbitrum One,2024-08-18,ETH,0.084836,0.01091857625534745,0.01,0.01,0.014566905138472919,0.001874792123142033,0.0017170664739583337,0.0017170664739583332,1257715
Base,2024-08-18,ETH,4596.031786155,0.0250131777198303,0.002505237999160465,0.000696734,789.1692245487549,0.0043135166912588304,0.0004490958647698336,0.0001209425333955049,3848579
Optimism,2024-08-18,ETH,270.678,0.0576939048693513,0.0011875236643819028,1.5669e-05,46.47721726488165,0.009943212994122189,0.000249261980139449,2.90321779348437e-06,452005
Polygon PoS,2024-08-18,POL,11916961.302857142,80.26982328596311,31.1738962667781,1.6,320.1041352181924,0.0021561454899504608,0.0008397436390805849,4.297795413888889e-05,2441877
zkSync Era,2024-08-18,ETH,20.0,0.04949948710593682,0.04525,0.04525,3.434132947916666,0.00849939097877728,0.007769725794661457,0.0077697257946614555,226615
Arbitrum One,2024-08-19,ETH,0.111683,0.012268899577194266,0.01,0.01,0.018965324455830723,0.002083429538943168,0.0016981388802083325,0.001698138880208332,1540915
Base,2024-08-19,ETH,1332.275964541,0.030326027050572548,0.005331927171187119,0.001008549,226.238964229838,0.005174904619352135,0.0009319749141366926,0.0001718398484089599,4074738
Optimism,2024-08-19,ETH,374.240630644,0.07306491195141736,0.002328846824387117,8.526e-06,63.55126775288738,0.012455813852500578,0.0004491820022224324,1.9354519467476462e-06,513031
Polygon PoS,2024-08-19,POL,988935.671953934,88.0131129340088,31.563161411350542,25.000000018,27.064388337520285,0.002408671397739914,0.0008655447466654866,0.0006841796975412204,2858651
zkSync Era,2024-08-19,ETH,3.709745033,0.05094474242993452,0.04525,0.04525,0.6299662276197051,0.008651124786239871,0.007684078432942714,0.0076840784329427125,230943
Arbitrum One,2024-08-20,ETH,0.197712,0.019190570941262208,0.01,0.01,0.033828912960375,0.003283544519463385,0.0017110197135416665,0.0017110197135416661,1772727
Base,2024-08-20,ETH,373.882164317,0.03131124915542221,0.0071602144266155335,0.001276803,63.971985415930085,0.005381813115279483,0.0012532449315653435,0.0002197695436537579,4120255
Optimism,2024-08-20,ETH,127.433836754,0.06310563416272263,0.001747071411840735,4.6863e-05,21.804194197366815,0.0108466378282928,0.00035496900369193793,8.239091530799433e-06,515917
Polygon PoS,2024-08-20,POL,533136.4831,93.29890486557775,31.744000649185537,25.000000019,15.45490420811103,0.002704608825557712,0.0009217844446769066,0.0007247161238146728,2902477
zkSync Era,2024-08-20,ETH,1.19955,0.052379647263344986,0.04525000022236841,0.04525,0.2052453697378906,0.008962260905593274,0.007742364229624404,0.007742364203776039,196165
Arbitrum One,2024-08-21,ETH,0.363866,0.018835899877041703,0.01,0.01,0.061584233260599655,0.0031879715381501754,0.0016924976024305556,0.0016924976024305551,1869801
Base,2024-08-21,ETH,2836.005976036,0.03467190688644189,0.005090367315533544,0.001278944,479.9933340659304,0.005906317897870309,0.0008682829366900544,0.00021707268598375432,4071214
Optimism,2024-08-21,ETH,489.172219388,0.06335582144311593,0.0021401469349771975,4.4631e-05,82.79229876167632,0.010815361216566677,0.00043971335774342635,7.984385301244362e-06,516340
Polygon PoS,2024-08-21,POL,2681904.761904761,114.72694342457133,36.4967520096607,25.00000002,84.74099617354497,0.0036250636532071147,0.001151996347185047,0.000789932937263891,3296819
zkSync Era,2024-08-21,ETH,5.0,0.05364611600612567,0.04525,0.04525,0.8462488012152779,0.009079592272015316,0.007658561793310421,0.0076585516509982635,197728
Arbitrum One,2024-08-22,ETH,0.074788,0.010731738433227875,0.01,0.01,0.01274918951063333,0.0018294508084716332,0.001704710583333333,0.0017047105833333325,1755590
Base,2024-08-22,ETH,1233.657035918,0.03010249742376319,0.007420279166852798,0.00072873,210.30282519992437,0.005151904919080561,0.0012804290675014788,0.00012599441754962163,3993802
Optimism,2024-08-22,ETH,577.846563023,0.0636536222394783,0.0020835443522476084,3.9785e-05,98.50612313964884,0.010891721723274427,0.0004204138514088388,7.798371905708555e-06,458740
Polygon PoS,2024-08-22,POL,2762374.285714285,83.74046119961436,32.320170063724966,25.000000019,94.93011291255681,0.002877774919257071,0.0011085666769698802,0.0008591351421459981,3215751
zkSync Era,2024-08-22,ETH,1.1,0.05175259800175373,0.04525,0.04525,0.18751816416666675,0.008822320152861678,0.007713815389583337,0.007713815389583334,195672
Arbitrum One,2024-08-23,ETH,0.427083,0.02205137407704474,0.01,0.01,0.07454874116633804,0.0038491398122443045,0.0017455328628472227,0.0017455328628472222,1947957
Base,2024-08-23,ETH,1354.050141106,0.03955738189952098,0.006706460252512408,0.000660883,236.35390904319564,0.006930979706262303,0.0011776474684202917,0.00011637043732347581,3979515
Optimism,2024-08-23,ETH,274.988891998,0.08378015428584995,0.00401927000555969,6.5539e-05,48.000231049121496,0.014682497409709186,0.0007445133730559478,1.2484921198257198e-05,530762
Polygon PoS,2024-08-23,POL,1569179.095285714,97.50875826678175,34.442734234228254,25.00000002,54.200904988057566,0.0033680431750585152,0.0011906814784170938,0.0008635232459165131,3236551
zkSync Era,2024-08-23,ETH,1.54525,0.05528635423596147,0.04525,0.04525,0.2697284656314669,0.009650414818586204,0.007898536204383678,0.007898536204383676,202215
Arbitrum One,2024-08-24,ETH,0.105274,0.012657984196172586,0.01,0.01,0.018943170463154163,0.0022776977444403336,0.0017994158541666662,0.0017994158541666657,1718888
Base,2024-08-24,ETH,432.662323957,0.023385675950398255,0.0069878085060804404,0.001181598,77.85394776131999,0.004225463036514695,0.0012708428073054147,0.0002132828302230856,4261499
Optimism,2024-08-24,ETH,230.434011526,0.07011831927050936,0.001534800886877945,7.1067e-05,41.464672911905616,0.01265392324187093,0.00031193834048937416,1.418716000253183e-05,534810
Polygon PoS,2024-08-24,POL,5415208.955007025,83.79128595504399,31.895850562448288,2.500000018,192.7653272354123,0.0029827204805577055,0.0011341595464524127,8.899256253310756e-05,2942208
zkSync Era,2024-08-24,ETH,15.0,0.05219891125005654,0.04525,0.04525,2.6991237812499995,0.009392754847358702,0.008142356762823539,0.008142356740104164,179178
Arbitrum One,2024-08-25,ETH,0.028711,0.010233092116327829,0.01,0.01,0.005160506122951565,0.0018392927631582525,0.0017973968593750008,0.0017973968593750003,1409750
Base,2024-08-25,ETH,811.054894615,0.020487863831709377,0.005908364125192631,0.002063973,145.77875458011366,0.003696259278128139,0.0010762767194501769,0.00037228229597570264,4274932
Optimism,2024-08-25,ETH,307.832942222,0.05715929179953274,0.001163440102674343,7.4271e-05,55.32980218413505,0.010300484609577235,0.000247266346980843,1.386122358176142e-05,492249
Polygon PoS,2024-08-25,POL,580800.0,70.8362366215972,32.529440330259845,25.000000018,20.377898433749998,0.0024853540552754244,0.0011416852837160922,0.0008771478326627962,2680532
zkSync Era,2024-08-25,ETH,1.19955,0.05218380509966154,0.04525,0.04525,0.2156067402663282,0.009379500739639274,0.008133220814029226,0.008133220788671876,181663
Arbitrum One,2024-08-26,ETH,0.087301,0.01467549475485713,0.01,0.01,0.015474993311300526,0.0026013812347108166,0.0017726020677083338,0.0017726020677083334,1968585
Base,2024-08-26,ETH,620.750596912,0.026253069916206653,0.00544131386437586,0.00084018,110.03439187727504,0.004682666471535278,0.0010182123389731502,0.00014970487479778308,4206767
Optimism,2024-08-26,ETH,821.504430876,0.10984707167878163,0.008045735510651157,7.4392e-05,145.62007133858023,0.0195418670312621,0.0015611678988903025,1.4402691501138238e-05,615339
Polygon PoS,2024-08-26,POL,9329704.76190476,80.49687651519797,36.37535086803858,25.000000021,312.9484402734466,0.0027001253089140877,0.001225356156217755,0.0008385807711037133,2941562
zkSync Era,2024-08-26,ETH,1.3065625,0.052637665809760925,0.04525,0.04525,0.23160153890901647,0.00933056352536441,0.008021024356380194,0.008021024356380193,190195
Arbitrum One,2024-08-27,ETH,2.5824,0.06143395167246897,0.01,0.01,0.4404791009233333,0.010478768509471452,0.001705696642361111,0.0017056966423611105,2086843
Base,2024-08-27,ETH,4731.543167345,0.05138899456576843,0.010722939345268976,0.002010658,807.0577352356781,0.008792171425369148,0.001845477794023472,0.0003447184897272621,4335514
Optimism,2024-08-27,ETH,1118.4672,0.13291849484176688,0.005946166700208644,7.5857e-05,190.77658807708067,0.02273142943877787,0.001071700172325701,1.3399564142464744e-05,602377
Polygon PoS,2024-08-27,POL,1334422.333333333,99.73391488941076,42.96225399649987,25.000000016,43.224779611201754,0.0032305937806724754,0.0013995799085374026,0.0008098032114557738,3005877
zkSync Era,2024-08-27,ETH,1.04525,0.05186157608857108,0.04525000001458289,0.04525,0.1782879415427951,0.008846011620180625,0.007718277306684026,0.007718277306684024,211331
Arbitrum One,2024-08-28,ETH,0.312466,0.024916909503170232,0.010008299173134498,0.01,0.05069600217522118,0.004042640474072375,0.001622890483727293,0.0016224485920138885,2004644
Base,2024-08-28,ETH,1165.889576531,0.06004988220243834,0.010224708667002966,0.001128206,189.15959347615916,0.00976610082289035,0.001672548100499382,0.00018474662630303722,4253224
Optimism,2024-08-28,ETH,276.6126,0.1287955248945944,0.05598915941321981,8.7073e-05,44.878990304157576,0.020945457405962927,0.0093954226369325,1.4333961032390865e-05,567679
Polygon PoS,2024-08-28,POL,21403714.285714284,104.39515562846604,38.71974107501649,25.00000002,623.6814170344642,0.003041963545427742,0.001137471680988364,0.0007284733495411118,3072803
zkSync Era,2024-08-28,ETH,2.0,0.0509336019493484,0.04525,0.04525,0.32448971840277785,0.008263715076889553,0.00734157987886285,0.007341579878862848,223253
Arbitrum One,2024-08-29,ETH,0.051168,0.011226532939038077,0.01,0.01,0.008469940887416667,0.0018583503432634018,0.0016553199045138888,0.0016553199045138884,1608381
Base,2024-08-29,ETH,4846.252635149,0.03631271824678263,0.007059287287820813,0.000860452,802.2098566829601,0.006035669183675722,0.0011829853430175492,0.00014326872324178135,4346400
Optimism,2024-08-29,ETH,622.227,0.09356021176562329,0.0015706204198141613,8.7144e-05,102.99848528248243,0.015537330922386773,0.000332950725114835,1.464852827855264e-05,583259
Polygon PoS,2024-08-29,POL,1646367.822380952,71.53904680671656,35.69213857056894,25.00000002,46.48907983542434,0.0020200737727842214,0.0010103522660597835,0.0007059339845057196,2890854
zkSync Era,2024-08-29,ETH,1.04525,0.05079288135939045,0.04525,0.04525,0.1730223130193143,0.008407846752187607,0.00749032256792535,0.007490322567925348,207066
Arbitrum One,2024-08-30,ETH,0.330798,0.01896040175728889,0.01,0.01,0.05403203643092396,0.003096962854949634,0.0016333846163194446,0.0016333846163194441,1705276
Base,2024-08-30,ETH,4703.735236151,0.044127358675856945,0.0058349675565298196,0.001232898,768.3010181167889,0.007228455570818122,0.0009735003933597352,0.00020248489419924016,4387115
Optimism,2024-08-30,ETH,389.238441116,0.06488022759169773,0.0011472669415757012,8.7832e-05,63.57761636979159,0.01063509786255797,0.00022537116020279478,1.4544975741383651e-05,661052
Polygon PoS,2024-08-30,POL,633284.375260766,95.24156744442156,40.331456692287034,1.000000061,17.30730778740194,0.0026028987707716836,0.0011076370523142808,2.732944237890146e-05,3011569
zkSync Era,2024-08-30,ETH,1.04525,0.05079738494661818,0.04525,0.04525,0.17072952702079,0.008297166712113554,0.007391065388845488,0.007391065388845487,212425
Arbitrum One,2024-08-31,ETH,0.057798,0.010756437496355246,0.01,0.01,0.009471813730315628,0.0017627421773620644,0.001638778803819445,0.0016387788038194446,1165244
Base,2024-08-31,ETH,2095.232376569,0.023232848610365384,0.005071587323105799,0.001283018,343.3622432833001,0.0038186651335377596,0.0008393405516643009,0.0002116519986274635,4290985
Optimism,2024-08-31,ETH,100.665218659,0.039571056003955475,0.00043880147107116163,9.9733e-05,16.496806859047318,0.006503121283114923,9.012953863639282e-05,1.6427173697940678e-05,589039
Polygon PoS,2024-08-31,POL,429428.571428579,53.86018340153183,33.79233385222168,25.000000017,11.777055877321638,0.0014771126834259218,0.0009267222553199948,0.0006856236792856686,2727560
zkSync Era,2024-08-31,ETH,30.0,0.05567233439566621,0.04525,0.04525,4.916336411458335,0.009123464156681374,0.007415474087282988,0.007415474087282986,182996
Arbitrum One,2024-09-01,ETH,0.092516,0.013131147248356134,0.01,0.01,0.014925656601636807,0.0021184551279186765,0.0016133054392361114,0.001613305439236111,1467507
Base,2024-09-01,ETH,430.647074424,0.028807144673011723,0.0037384118508270014,0.001065017,69.47654606359004,0.004657867649737358,0.0006132643935512495,0.00017225134427574892,3978279
Optimism,2024-09-01,ETH,238.310770941,0.051483411485068506,0.0009207064602892656,9.9728e-05,38.44680942533248,0.008321721097179487,0.00016209531421746657,1.618575313663724e-05,630445
Polygon PoS,2024-09-01,POL,476193.420364032,68.25318966107434,34.21335444520474,25.000000016,12.72519402030633,0.0018239123931572654,0.0009144071403995828,0.0006680685559831193,2728812
zkSync Era,2024-09-01,ETH,9.8333167,0.09124699017104068,0.04525,0.04525,1.5864143317841288,0.014720926555747709,0.007300207112543405,0.007300207112543403,202803
Arbitrum One,2024-09-02,ETH,0.079312,0.011608423650208716,0.01,0.01,0.012861092356341666,0.0018824012592914055,0.0016215821510416665,0.001621582151041666,1525204
Base,2024-09-02,ETH,388.651229298,0.026640561952524604,0.003597594181840959,0.001253963,63.022995007418466,0.004387306030146104,0.0006584563058047361,0.00020804854723636715,4222844
Optimism,2024-09-02,ETH,531.09179705,0.05531056486020743,0.0009575163817205741,9.9794e-05,86.12090242577119,0.009065674543215049,0.00023358496721437522,1.626688871906984e-05,653611
Polygon PoS,2024-09-02,POL,2076411.960132891,69.94966543384875,35.31604482031042,25.00000002,54.76228630260244,0.00184481869629303,0.0009357792363002032,0.0006593379276108033,2931895
zkSync Era,2024-09-02,ETH,8.0,0.06390613018101289,0.04525002395252789,0.04525,1.2972657208333336,0.010362904004373822,0.0073376592334635435,0.007337659233463542,200631
Arbitrum One,2024-09-03,ETH,0.074788,0.012111739009871754,0.01,0.01,0.01211279707289167,0.001961638723143452,0.001619617729166667,0.0016196177291666666,1459151
Base,2024-09-03,ETH,556.710057615,0.029227723822738368,0.0033803195631021753,0.001042053,90.1657519736927,0.004764466595876435,0.0005765683329494144,0.0001693201255149908,3999040
Optimism,2024-09-03,ETH,219.229504091,0.047548117872861666,0.0011156772229950745,9.982e-05,35.50681465957482,0.00775300104909228,0.00022293880015737124,1.6258329940696068e-05,667779
Polygon PoS,2024-09-03,POL,9943800.862714283,91.4602494563651,40.59305713204329,25.00000002,263.17732310146147,0.002420630094511858,0.0010766105552485004,0.0006616617904598851,3082672
zkSync Era,2024-09-03,ETH,1.04525,0.06178276143483927,0.04525,0.04525,0.16929054314114586,0.010006445577660292,0.007328770224479168,0.007328770224479166,215246
Arbitrum One,2024-09-04,ETH,5.921387,0.08542382046513103,0.01,0.01,0.9298888812203996,0.013414874056005178,0.0015703903177083337,0.0015703903177083335,1726433
Base,2024-09-04,ETH,766.01753749,0.045486248242363816,0.0055111085763369,0.000822295,120.29468410106074,0.007203160003091531,0.0008979539177006594,0.00013435182669832587,3967158
Optimism,2024-09-04,ETH,537.12381243,0.07608118241872734,0.0025902379679476513,9.973e-05,84.34948349243949,0.012042903662783782,0.0005115380696537657,1.576158516763862e-05,677624
Polygon PoS,2024-09-04,POL,1385280.0,166.09747828673383,68.93017727042091,25.000000018,34.51253150475,0.0041381124770664,0.0017176509468944856,0.0006228439652921975,3610577
zkSync Era,2024-09-04,ETH,2.523571606,0.05191524391090488,0.04525,0.04525,0.3962992416106068,0.008152719637914665,0.007106016187630207,0.007106016187630205,222972
Arbitrum One,2024-09-05,ETH,0.093747,0.012519843043918132,0.01,0.01,0.014622441783685937,0.001952816367996485,0.0015597770364583334,0.001559777036458333,1575651
Base,2024-09-05,ETH,1718.569912289,0.03727141425430833,0.004340184955033015,0.001088572,268.05861293986624,0.005875745650881601,0.0007505537034022354,0.00017070489971157042,4094363
Optimism,2024-09-05,ETH,2636.484195595,0.09928259216416284,0.002271637095741993,0.000107269,411.2329308170542,0.015585913958142118,0.00050265743072168,1.698945323748471e-05,685685
Polygon PoS,2024-09-05,POL,1235810.841820222,79.86099036244609,37.76345514994262,25.00000002,30.02783537661586,0.0019404690349575614,0.0009155623325408042,0.0006074520951040173,3297528
zkSync Era,2024-09-05,ETH,1.206538461,0.050456588302507044,0.04525,0.04525,0.18819309850715785,0.00787010277722039,0.00705799108997396,0.0070579910899739575,228892
Arbitrum One,2024-09-06,ETH,2.005777,0.1103943083666544,0.015107611428077837,0.01,0.30293839576218917,0.016673176867545988,0.0022466519953475515,0.0015103293923611103,2263653
Base,2024-09-06,ETH,3639.606194609,0.05448462355910302,0.007599900709879304,0.001170303,549.7004474004082,0.008335407878216279,0.0012205042346934577,0.0001803693477602154,4404841
Optimism,2024-09-06,ETH,1250.966469321,0.12819929321651638,0.03160024615205004,0.000199522,188.9371475854209,0.019563223249699543,0.004906032583378299,3.0459709055347722e-05,733406
Polygon PoS,2024-09-06,POL,6750600.0,112.64063257136705,41.911852541381215,1.6,161.54795885475002,0.002695592136404506,0.0010043935621925793,3.8289446e-05,3406717
zkSync Era,2024-09-06,ETH,1.04525,0.051862208502297086,0.04525,0.04525,0.15786717973654515,0.007832901785378264,0.0068342405004340285,0.006834240500434027,215180
Arbitrum One,2024-09-07,ETH,0.034714,0.010300543320440659,0.01,0.01,0.00513099203801528,0.0015224982936111,0.0014780757152777783,0.001478075715277778,1319781
Base,2024-09-07,ETH,2239.559622503,0.022835035985064856,0.004254286885243268,0.001493836,331.02387338263446,0.003399175617517912,0.0006530335767885811,0.00022228136647304755,4231914
Optimism,2024-09-07,ETH,148.087,0.059389419160262205,0.002261759530198326,0.000165137,21.888390677081976,0.008817234331686501,0.0003813351830272817,2.5655020686285564e-05,608683
Polygon PoS,2024-09-07,POL,619457.191589017,63.365729316073505,36.95340679959083,25.000000019,14.970104584865739,0.0015313271164463383,0.000892949468791634,0.0006041621922994411,2784936
zkSync Era,2024-09-07,ETH,10.0,0.05140135772526837,0.04525,0.04525,1.478075715277778,0.007597509858607436,0.006688292611631946,0.006688292611631944,178914
Arbitrum One,2024-09-08,ETH,0.147595,0.0117210739345874,0.01,0.01,0.02193181793706945,0.0017416881300887609,0.0014859458611111113,0.0014859458611111108,1381302
Base,2024-09-08,ETH,328.948261984,0.02211051150670278,0.0030531711785050544,0.001596191,48.879936399634076,0.0033017602054845837,0.0004711185320708986,0.00023811155395760862,4038315
Optimism,2024-09-08,ETH,171.326444029,0.06665168338608887,0.001997601380469471,0.000199568,25.45819264793653,0.009930263044052546,0.00032897076984139315,2.9803245280388495e-05,589228
Polygon PoS,2024-09-08,POL,2197800.0,65.38220053875311,38.31892091643125,25.000000018,53.262383741531266,0.0015844989785061463,0.0009302457896682248,0.0006058602213563584,2712961
zkSync Era,2024-09-08,ETH,4.525,0.05231282395701294,0.04525,0.04525,0.6723905021527778,0.007773402424197636,0.006723905021527779,0.0067239050215277775,172745
Arbitrum One,2024-09-09,ETH,0.161071,0.014126562051291137,0.01,0.01,0.024298910913556775,0.002131110335189991,0.0015085838489583333,0.0015085838489583329,1794612
Base,2024-09-09,ETH,263.256033913,0.031502743267288774,0.005361765396810788,0.001549469,39.714405195506835,0.00481619952920112,0.0008652324307784907,0.0002398635900137843,4373979
Optimism,2024-09-09,ETH,425.118720724,0.09173261601121657,0.0051240473369730125,0.0002,64.13278207780506,0.013941193880540974,0.0008994668431348657,3.0294407435066864e-05,624029
Polygon PoS,2024-09-09,POL,1510117.461428571,85.88071309597896,44.20526099080775,25.000000019,37.121879815696666,0.0021111294925490864,0.0010903147643094298,0.000614552854199699,2952398
zkSync Era,2024-09-09,ETH,5.0,0.053193689788848746,0.04525,0.04525,0.7542919244791666,0.00802471412820105,0.006826341916536458,0.006826341916536457,156884
Arbitrum One,2024-09-10,ETH,0.076313,0.011847326424968892,0.010000000548194405,0.01,0.011680818647565804,0.0018134062535689038,0.0015306459824576178,0.0015306459774305557,1866579
Base,2024-09-10,ETH,8000.0,0.027943591228774583,0.0050063952548810835,0.001283389,1224.5170086240162,0.004354506534714257,0.0008598072185622273,0.00019754471305895863,4410887
Optimism,2024-09-10,ETH,346.449875218,0.08347159114974234,0.0043907566018957025,0.000199411,53.02923634293387,0.012898950433971573,0.0008914317927193008,3.074418100417817e-05,589521
Polygon PoS,2024-09-10,POL,6303954.132233333,66.55278361023895,38.04227844349511,25.000000023,155.68370339441256,0.0016436007633161111,0.0009417599973340109,0.0006174049662798179,3134138
zkSync Era,2024-09-10,ETH,6.5,0.05083835311471581,0.04525,0.04525,0.9949198853298616,0.007781552069424357,0.006926173047873268,0.006926173047873266,190835
Arbitrum One,2024-09-11,ETH,0.092018,0.013157114773628818,0.010000000017361933,0.01,0.013989621019905557,0.002000293957687627,0.0015203135563484924,0.0015203135277777776,1812655
Base,2024-09-11,ETH,644.279409328,0.030654413620929723,0.005684367957509606,0.002299038,97.95067583274589,0.004700988322479733,0.0008957834763439419,0.00034975187077753816,4688420
Optimism,2024-09-11,ETH,138.802708724,0.08707615415897697,0.006371783747714003,0.000199597,21.10237690086184,0.013305039723398786,0.0009455393296028455,3.053098795744398e-05,607686
Polygon PoS,2024-09-11,POL,350925.848542766,68.56173569883349,42.225858036449154,25.000000019,8.598822202080319,0.0016799850384017136,0.001029322637248602,0.0006125811367502839,3230845
zkSync Era,2024-09-11,ETH,5.04525,0.05008355268228051,0.04525,0.04525,0.7670361826020835,0.007614270266205102,0.006879418713194446,0.0068794187131944445,225273
Arbitrum One,2024-09-12,ETH,0.086679,0.010985955758792637,0.01,0.01,0.01326403418630469,0.0016811233719114687,0.0015302477170138892,0.001530247717013889,1628821
Base,2024-09-12,ETH,3090.161403855,0.031372813799304955,0.006122000806660341,0.001853783,472.87125332493895,0.004854831536364471,0.000985306212684248,0.0002857271272209229,4671536
Optimism,2024-09-12,ETH,70.99239264,0.07664370734172596,0.00389000080057064,0.000124789,10.863683323097996,0.011814641590438504,0.0006848944826872402,2.1161637736246156e-05,585329
Polygon PoS,2024-09-12,POL,1419494.388666635,63.79862111333774,37.66529467642781,25.000000019,34.84829518572422,0.001566243021987708,0.0009268608319298803,0.0006137448568032516,2981451
zkSync Era,2024-09-12,ETH,5.0,0.05295242030823754,0.04525,0.04525,0.7651238585069443,0.008103032028696099,0.006924370919487846,0.006924370919487844,166701
Arbitrum One,2024-09-13,ETH,0.127988,0.012410691841154273,0.01,0.01,0.019804504620279165,0.0019203956926359027,0.0015473719895833329,0.0015473719895833325,1500924
Base,2024-09-13,ETH,767.089826188,0.03182834372320338,0.006048090226092198,0.002500207,118.6973383580844,0.004972482395142084,0.00098287308409761,0.0003898043615206271,4841413
Optimism,2024-09-13,ETH,744.520807532,0.08058191815566512,0.003131429376674627,6.2346e-05,115.20507386751316,0.012537960538601864,0.0005485871857824425,1.105604724277561e-05,598708
Polygon PoS,2024-09-13,POL,1138031.115428565,166.4632762890322,70.51005336625114,25.000000024,28.733974696192757,0.00420300596696182,0.0017932897003504831,0.0006312212015608333,3014042
