Date,Price,Open,High,Low,Vol.,Change %
11/22/2017,1.7619,1.7752,1.776,1.7552,2.33K,-0.17%
11/23/2017,1.7738,1.7631,1.7723,1.7558,0.41K,0.68%
11/24/2017,1.7809,1.7702,1.7828,1.7666,1.08K,0.40%
11/27/2017,1.7851,1.7768,1.7933,1.7695,2.57K,0.24%
11/28/2017,1.7686,1.7799,1.7822,1.7597,2.83K,-0.92%
11/29/2017,1.7339,1.758,1.7753,1.7289,6.42K,-1.96%
11/30/2017,1.7412,1.748,1.767,1.731,4.79K,0.42%
12/1/2017,1.7558,1.7555,1.7822,1.7508,4.35K,0.84%
12/4/2017,1.7092,1.7406,1.7406,1.7084,3.75K,-2.65%
12/5/2017,1.7337,1.711,1.7435,1.7109,4.01K,1.43%
12/6/2017,1.6799,1.7104,1.7176,1.6832,3.81K,-3.10%
12/7/2017,1.7148,1.6851,1.7135,1.6851,3.27K,2.08%
12/8/2017,1.7308,1.7103,1.744,1.7103,2.99K,0.93%
12/11/2017,1.7426,1.7231,1.7522,1.7231,4.22K,0.68%
12/12/2017,1.7129,1.768,1.769,1.7205,4.00K,-1.70%
12/13/2017,1.6646,1.7223,1.7254,1.6627,4.93K,-2.82%
12/14/2017,1.6875,1.6745,1.6971,1.6672,4.04K,1.38%
12/15/2017,1.6725,1.6971,1.6971,1.6721,5.15K,-0.89%
12/18/2017,1.688,1.6863,1.7002,1.6812,3.24K,0.93%
12/19/2017,1.7109,1.6932,1.7089,1.6932,5.41K,1.36%
12/20/2017,1.7447,1.7169,1.7481,1.715,8.29K,1.98%
12/21/2017,1.7555,1.7432,1.7586,1.7372,3.78K,0.62%
12/22/2017,1.7668,1.747,1.7664,1.7402,3.75K,0.64%
12/26/2017,1.7928,1.7536,1.8139,1.7536,2.47K,1.47%
12/27/2017,1.7953,1.7777,1.7964,1.765,2.58K,0.14%
12/28/2017,1.7946,1.794,1.7957,1.7839,3.31K,-0.04%
12/29/2017,1.8133,1.8135,1.8191,1.8068,1.48K,1.04%
1/1/2018,1.7969,1.7939,1.7995,1.7892,,-0.90%
1/2/2018,1.7848,1.8202,1.8202,1.7832,3.97K,-0.67%
1/3/2018,1.8185,1.7941,1.8192,1.7941,7.06K,1.89%
1/4/2018,1.827,1.829,1.8299,1.8005,7.17K,0.47%
1/5/2018,1.8077,1.8136,1.8226,1.8049,4.86K,-1.06%
1/8/2018,1.814,1.8076,1.8173,1.8054,4.55K,0.35%
1/9/2018,1.853,1.8217,1.8616,1.8217,6.39K,2.15%
1/10/2018,1.8518,1.8634,1.8672,1.8413,4.56K,-0.06%
1/11/2018,1.8541,1.8558,1.8743,1.8504,5.78K,0.12%
1/12/2018,1.8656,1.8442,1.8675,1.842,3.46K,0.62%
1/15/2018,1.8746,1.8673,1.8742,1.858,0.85K,0.48%
1/16/2018,1.8529,1.8652,1.8701,1.8466,2.31K,-1.16%
1/17/2018,1.8691,1.8543,1.8743,1.8534,2.45K,0.87%
1/18/2018,1.8877,1.8716,1.8892,1.8609,4.57K,1.00%
1/19/2018,1.8647,1.8739,1.8792,1.8549,3.55K,-1.22%
1/22/2018,1.8801,1.8753,1.8875,1.8621,2.32K,0.83%
1/23/2018,1.9075,1.8904,1.9137,1.8843,2.57K,1.46%
1/24/2018,1.9122,1.9007,1.9176,1.8862,3.20K,0.25%
1/25/2018,1.9089,1.922,1.925,1.9044,3.92K,-0.17%
1/26/2018,1.9263,1.9052,1.9392,1.8996,2.70K,0.91%
1/29/2018,1.916,1.9217,1.9228,1.9044,2.11K,-0.53%
1/30/2018,1.8707,1.9162,1.9162,1.8552,12.88K,-2.36%
1/31/2018,2.0646,2.0259,2.0674,2.0259,5.20K,10.37%
2/1/2018,2.0736,2.0664,2.0799,2.0593,5.22K,0.44%
2/2/2018,2.0494,2.076,2.076,2.0263,4.48K,-1.17%
2/5/2018,2.0229,2.0374,2.0514,2.0095,7.14K,-1.29%
2/6/2018,1.9903,2.0027,2.0097,1.989,4.01K,-1.61%
2/7/2018,1.9485,1.9937,2.0059,1.939,5.18K,-2.10%
2/8/2018,1.9402,1.9494,1.9512,1.9248,5.22K,-0.43%
2/9/2018,1.8788,1.94,1.94,1.8528,5.66K,-3.16%
2/12/2018,1.8624,1.8832,1.9107,1.8588,3.08K,-0.87%
2/13/2018,1.8662,1.8645,1.8734,1.8395,7.09K,0.20%
2/14/2018,1.896,1.8488,1.9061,1.8396,8.74K,1.60%
2/15/2018,1.9143,1.9093,1.921,1.8792,5.63K,0.97%
2/16/2018,1.932,1.922,1.9377,1.9086,4.90K,0.92%
2/19/2018,1.9614,1.9403,1.9621,1.9346,1.00K,1.52%
2/20/2018,1.9346,1.9566,1.9585,1.929,3.59K,-1.37%
2/21/2018,1.9446,1.9255,1.9454,1.9154,2.99K,0.52%
2/22/2018,1.9607,1.9316,1.9693,1.9262,3.84K,0.83%
2/23/2018,1.9896,1.9647,1.9932,1.9467,3.45K,1.47%
2/26/2018,2.0028,1.9915,2.0107,1.9809,2.47K,0.66%
2/27/2018,1.9843,1.9981,2.0047,1.9764,4.32K,-0.92%
2/28/2018,1.9393,1.9866,1.9973,1.9367,5.50K,-2.27%
3/1/2018,1.9107,1.9407,1.948,1.8944,7.41K,-1.47%
3/2/2018,1.9147,1.9025,1.926,1.8721,8.45K,0.21%
3/5/2018,1.9475,1.9225,1.9501,1.8989,5.57K,1.71%
3/6/2018,1.9475,1.9505,1.9571,1.9311,4.92K,0.00%
3/7/2018,1.922,1.9453,1.9595,1.9115,9.10K,-1.31%
3/8/2018,1.8828,1.9286,1.9303,1.8804,11.07K,-2.04%
3/9/2018,1.9182,1.8892,1.9275,1.8846,8.15K,1.88%
3/12/2018,1.9086,1.9133,1.915,1.8805,5.40K,-0.50%
3/13/2018,1.9,1.9056,1.9209,1.8734,6.54K,-0.45%
3/14/2018,1.933,1.9034,1.9338,1.8968,6.13K,1.74%
3/15/2018,1.9345,1.9313,1.9444,1.9197,4.60K,0.08%
3/16/2018,1.9573,1.9323,1.9649,1.92,5.75K,1.18%
3/19/2018,1.9375,1.9498,1.9621,1.9319,6.46K,-1.01%
3/20/2018,1.9751,1.9412,1.988,1.9412,5.35K,1.94%
3/21/2018,2.0222,1.983,2.0299,1.9768,6.21K,2.38%
3/22/2018,2.0179,2.0239,2.0239,1.9982,7.89K,-0.21%
3/23/2018,2.0415,2.0231,2.0512,2.0163,5.33K,1.17%
3/26/2018,2.0203,2.0429,2.0508,2.0132,6.08K,-1.04%
3/27/2018,2.021,2.022,2.0424,2.0064,3.52K,0.03%
3/28/2018,2.0192,2.0204,2.034,2.0014,6.67K,-0.09%
3/29/2018,2.025,2.026,2.0404,2.013,3.81K,0.29%
4/2/2018,1.9714,2.0322,2.0383,1.9687,6.90K,-2.65%
4/3/2018,1.979,1.9794,2.0005,1.9741,5.81K,0.39%
4/4/2018,1.9799,1.9705,1.9877,1.9422,9.77K,0.05%
4/5/2018,1.9857,1.9887,1.994,1.967,8.81K,0.29%
4/6/2018,1.9585,1.9752,1.9903,1.9432,9.05K,-1.37%
4/9/2018,1.9871,1.957,1.9935,1.9562,9.58K,1.46%
4/10/2018,2.0418,1.9982,2.046,1.9982,8.70K,2.75%
4/11/2018,2.0691,2.0375,2.0799,2.0164,8.74K,1.34%
4/12/2018,2.0571,2.072,2.072,2.0421,6.96K,-0.58%
4/13/2018,2.0686,2.0529,2.0725,2.0387,5.08K,0.56%
4/16/2018,2.0444,2.0681,2.0681,2.0357,3.89K,-1.17%
4/17/2018,2.0468,2.0506,2.0541,2.0309,5.00K,0.12%
4/18/2018,2.0742,2.0629,2.0831,2.0499,7.28K,1.34%
4/19/2018,2.0828,2.0817,2.0987,2.0729,7.60K,0.41%
4/20/2018,2.0996,2.0927,2.1017,2.0652,4.89K,0.81%
4/23/2018,2.1267,2.0983,2.138,2.0779,5.60K,1.29%
4/24/2018,2.0996,2.1367,2.1376,2.0923,4.99K,-1.27%
4/25/2018,2.0949,2.0939,2.1026,2.075,4.85K,-0.22%
4/26/2018,2.1166,2.1006,2.1194,2.0928,4.27K,1.04%
4/27/2018,2.1279,2.1133,2.1297,2.1085,4.40K,0.53%
4/30/2018,2.1268,2.1082,2.1466,2.0927,4.57K,-0.05%
5/1/2018,2.0857,2.1235,2.1235,2.072,5.29K,-1.93%
5/2/2018,2.0803,2.0861,2.0902,2.0575,6.04K,-0.26%
5/3/2018,2.0875,2.0748,2.0928,2.057,4.49K,0.35%
5/4/2018,2.1156,2.0885,2.1238,2.0816,4.38K,1.35%
5/7/2018,2.1379,2.1183,2.143,2.1159,2.96K,1.05%
5/8/2018,2.1135,2.1215,2.1388,2.0651,6.17K,-1.14%
5/9/2018,2.1678,2.1401,2.1703,2.1401,4.57K,2.57%
5/10/2018,2.187,2.1721,2.1896,2.159,4.59K,0.89%
5/11/2018,2.1856,2.1857,2.1915,2.1777,3.45K,-0.06%
5/14/2018,2.1995,2.1827,2.2032,2.1665,2.44K,0.64%
5/15/2018,2.2045,2.2002,2.2222,2.1879,4.12K,0.23%
5/16/2018,2.2455,2.1995,2.2467,2.1941,4.76K,1.86%
5/17/2018,2.2394,2.2483,2.2731,2.2377,5.49K,-0.27%
5/18/2018,2.2303,2.2442,2.2572,2.2268,4.50K,-0.41%
5/21/2018,2.2524,2.2409,2.2593,2.2221,4.32K,0.99%
5/22/2018,2.2636,2.2549,2.2797,2.2502,4.98K,0.50%
5/23/2018,2.2547,2.2435,2.2571,2.2199,4.82K,-0.39%
5/24/2018,2.2282,2.2451,2.2487,2.2244,3.67K,-1.18%
5/25/2018,2.1743,2.2295,2.2295,2.1642,5.94K,-2.42%
5/28/2018,2.1341,2.1577,2.1587,2.1233,1.07K,-1.85%
5/29/2018,2.1371,2.145,2.1606,2.1251,6.12K,0.14%
5/30/2018,2.1724,2.1297,2.1821,2.1297,5.34K,1.65%
5/31/2018,2.1528,2.1669,2.19,2.1346,7.34K,-0.90%
6/1/2018,2.1353,2.156,2.1632,2.124,4.77K,-0.81%
6/4/2018,2.1116,2.1283,2.1401,2.0992,3.93K,-1.11%
6/5/2018,2.0975,2.1156,2.1187,2.0742,4.59K,-0.67%
6/6/2018,2.0633,2.0871,2.1081,2.0487,7.17K,-1.63%
6/7/2018,2.1042,2.076,2.1094,2.0706,6.96K,1.98%
6/8/2018,2.1035,2.1109,2.1128,2.0855,4.27K,-0.03%
6/11/2018,2.0931,2.0964,2.1025,2.0743,3.47K,-0.49%
6/12/2018,2.0789,2.0937,2.1056,2.0688,5.34K,-0.68%
6/13/2018,2.1109,2.0713,2.1148,2.0605,7.41K,1.54%
6/14/2018,2.0798,2.1099,2.1099,2.0742,4.55K,-1.47%
6/15/2018,2.0114,2.0789,2.0831,2.0023,3.88K,-3.29%
6/18/2018,2.044,2.003,2.0491,1.9944,4.41K,1.62%
6/19/2018,2.0271,2.0355,2.0388,2.0153,7.61K,-0.83%
6/20/2018,2.0112,2.0291,2.0394,1.9928,9.25K,-0.78%
6/21/2018,1.996,2.011,2.0138,1.984,8.79K,-0.76%
6/22/2018,2.0539,2.0124,2.0566,2.0057,7.12K,2.90%
6/25/2018,2.0339,2.0245,2.0442,2.0235,5.41K,-0.97%
6/26/2018,2.0567,2.0333,2.0694,2.0112,8.07K,1.12%
6/27/2018,2.1103,2.0647,2.1178,2.0594,7.51K,2.61%
6/28/2018,2.1055,2.1014,2.1256,2.0976,6.43K,-0.23%
6/29/2018,2.1321,2.0772,2.1379,2.0749,5.64K,1.26%
7/2/2018,2.0862,2.1216,2.1217,2.0841,7.51K,-2.15%
7/3/2018,2.0985,2.0909,2.1153,2.0723,8.94K,0.59%
7/4/2018,2.1116,2.1021,2.1118,2.0945,0.91K,0.62%
7/5/2018,2.1065,2.0959,2.1274,2.0941,6.69K,-0.24%
7/6/2018,2.0893,2.1057,2.1088,2.0755,6.81K,-0.82%
7/9/2018,2.1264,2.0987,2.1323,2.0965,4.44K,1.78%
7/10/2018,2.1396,2.1342,2.1528,2.1266,7.30K,0.62%
7/11/2018,2.0376,2.1313,2.1319,2.0283,10.06K,-4.77%
7/12/2018,2.0468,2.0462,2.0646,2.0184,5.29K,0.45%
7/13/2018,2.0762,2.0465,2.0867,2.0241,7.03K,1.44%
7/16/2018,1.9757,2.0655,2.0721,1.9745,5.83K,-4.84%
7/17/2018,1.9972,1.9835,2.0005,1.9729,5.84K,1.09%
7/18/2018,2.0159,1.9884,2.0269,1.9751,6.68K,0.94%
7/19/2018,2.0135,2.0131,2.0298,1.9896,5.89K,-0.12%
7/20/2018,2.0343,2.0258,2.0471,2.0121,6.22K,1.03%
7/23/2018,2.0528,2.0316,2.0679,2.0251,9.48K,0.91%
7/24/2018,2.0587,2.0491,2.0854,2.049,9.61K,0.29%
7/25/2018,2.0851,2.0768,2.0895,2.0545,7.77K,1.28%
7/26/2018,2.1166,2.0963,2.1206,2.082,7.88K,1.51%
7/27/2018,2.1128,2.1117,2.1361,2.109,7.77K,-0.18%
7/30/2018,2.1132,2.1139,2.1282,2.108,7.40K,0.02%
7/31/2018,1.966,1.992,1.9967,1.9566,9.31K,-6.97%
8/1/2018,1.9283,1.9612,1.9663,1.922,8.09K,-1.92%
8/2/2018,1.9487,1.936,1.9609,1.9073,11.07K,1.06%
8/3/2018,1.9451,1.9449,1.9632,1.931,7.60K,-0.18%
8/6/2018,1.9469,1.9381,1.9653,1.9359,9.43K,0.09%
8/7/2018,1.9827,1.9421,1.9838,1.9421,8.24K,1.84%
8/8/2018,1.908,1.9743,1.9779,1.8955,13.22K,-3.77%
8/9/2018,1.8926,1.9052,1.9147,1.8886,7.72K,-0.81%
8/10/2018,1.9274,1.8953,1.9375,1.8852,6.78K,1.84%
8/13/2018,1.9082,1.9233,1.9295,1.8752,8.95K,-1.00%
8/14/2018,1.9249,1.9175,1.9569,1.916,11.76K,0.88%
8/15/2018,1.8897,1.9208,1.9294,1.8781,7.20K,-1.83%
8/16/2018,1.8853,1.8944,1.8944,1.8687,7.81K,-0.23%
8/17/2018,1.8841,1.8843,1.9073,1.8787,6.85K,-0.06%
8/20/2018,1.9109,1.8834,1.9169,1.8771,8.92K,1.42%
8/21/2018,1.911,1.9138,1.932,1.9075,6.51K,0.01%
8/22/2018,1.9606,1.9153,1.9677,1.9153,5.80K,2.60%
8/23/2018,1.9551,1.9613,1.9623,1.9422,4.17K,-0.28%
8/24/2018,1.9753,1.9646,1.9885,1.964,4.91K,1.03%
8/27/2018,1.9867,1.9735,1.9911,1.9677,2.75K,0.58%
8/28/2018,1.9751,1.9808,1.9985,1.9681,5.24K,-0.58%
8/29/2018,1.9998,1.9732,2.0109,1.9628,6.47K,1.25%
8/30/2018,2.009,2.0028,2.0155,2,4.46K,0.46%
8/31/2018,1.9779,1.9884,2.0005,1.9716,3.88K,-1.55%
9/3/2018,2.0054,1.9788,2.0104,1.9788,2.65K,1.39%
9/4/2018,1.9788,2.0036,2.0375,1.965,6.17K,-1.33%
9/5/2018,1.9524,1.9759,1.9791,1.9442,5.91K,-1.33%
9/6/2018,1.9375,1.9498,1.9686,1.913,4.53K,-0.76%
9/7/2018,1.9501,1.9432,1.9568,1.9201,5.60K,0.65%
9/10/2018,1.9443,1.9616,1.9779,1.942,6.09K,-0.30%
9/11/2018,1.9943,1.947,2.0035,1.947,5.07K,2.57%
9/12/2018,2.0155,2.0005,2.0219,1.9921,4.48K,1.06%
9/13/2018,1.9764,2.0099,2.0131,1.965,4.65K,-1.94%
9/14/2018,1.9591,1.9819,1.9867,1.9488,5.01K,-0.88%
9/17/2018,1.9646,1.9637,1.9904,1.9611,4.83K,0.28%
9/18/2018,1.9927,1.9573,2.0119,1.954,6.33K,1.43%
9/19/2018,2.0085,1.9928,2.0131,1.985,6.17K,0.79%
9/20/2018,2.0013,2.0133,2.0227,1.9944,4.21K,-0.36%
9/21/2018,2.0021,2.0021,2.0371,1.9911,9.25K,0.04%
9/24/2018,2.0421,2.0328,2.0515,2.0258,8.41K,2.00%
9/25/2018,2.0555,2.0447,2.0635,2.0442,10.11K,0.66%
9/26/2018,2.0462,2.0464,2.059,2.0365,12.22K,-0.45%
9/27/2018,2.0689,2.0693,2.073,2.0456,4.90K,1.11%
9/28/2018,2.0757,2.0553,2.0935,2.0517,7.93K,0.33%
10/1/2018,2.1208,2.0801,2.1307,2.0702,7.26K,2.17%
10/2/2018,2.12,2.1228,2.1289,2.1111,8.22K,-0.04%
10/3/2018,2.1351,2.1242,2.1459,2.093,10.58K,0.71%
10/4/2018,2.0965,2.1247,2.1306,2.0801,7.52K,-1.81%
10/5/2018,2.0826,2.1103,2.1116,2.0769,7.02K,-0.66%
10/8/2018,2.0851,2.0647,2.0882,2.0453,9.94K,0.12%
10/9/2018,2.0752,2.0766,2.0939,2.0558,11.68K,-0.47%
10/10/2018,2.0187,2.0715,2.0811,1.9952,8.03K,-2.72%
10/11/2018,1.9314,1.9953,1.9974,1.9243,10.14K,-4.32%
10/12/2018,1.9404,1.9297,1.9788,1.9078,9.09K,0.47%
10/15/2018,1.9431,1.9645,1.9645,1.9157,5.02K,0.14%
10/16/2018,1.9738,1.9439,1.987,1.9298,5.36K,1.58%
10/17/2018,1.9165,1.9838,1.9875,1.9105,5.64K,-2.90%
10/18/2018,1.888,1.9204,1.9204,1.8797,6.21K,-1.49%
10/19/2018,1.9102,1.8931,1.9318,1.8885,5.54K,1.18%
10/22/2018,1.905,1.9059,1.9198,1.876,4.95K,-0.27%
10/23/2018,1.8344,1.9071,1.9071,1.8206,5.69K,-3.71%
10/24/2018,1.8193,1.8339,1.8586,1.7946,7.61K,-0.82%
10/25/2018,1.8104,1.7956,1.8257,1.7928,5.68K,-0.49%
10/26/2018,1.812,1.7995,1.819,1.766,7.05K,0.09%
10/29/2018,1.8209,1.8075,1.8342,1.7925,4.93K,0.49%
10/30/2018,1.8023,1.8085,1.825,1.7873,7.23K,-1.02%
10/31/2018,1.7523,1.8152,1.8311,1.746,7.22K,-2.77%
11/1/2018,1.7145,1.7434,1.7569,1.6899,8.12K,-2.16%
11/2/2018,1.7057,1.7144,1.7253,1.6947,4.38K,-0.51%
11/5/2018,1.6897,1.6968,1.7176,1.676,5.43K,-0.94%
11/6/2018,1.6869,1.6805,1.6977,1.6569,7.20K,-0.17%
11/7/2018,1.6399,1.6778,1.6989,1.6328,8.49K,-2.79%
11/8/2018,1.6358,1.6405,1.6597,1.6268,9.37K,-0.25%
11/9/2018,1.613,1.6354,1.6361,1.5925,7.02K,-1.39%
11/12/2018,1.6269,1.6328,1.6523,1.6027,5.96K,0.86%
11/13/2018,1.5317,1.6096,1.619,1.5165,8.29K,-5.85%
11/14/2018,1.5472,1.5341,1.5745,1.52,7.09K,1.01%
11/15/2018,1.5464,1.5349,1.5705,1.5339,4.54K,-0.05%
11/16/2018,1.5682,1.5472,1.5991,1.5472,6.85K,1.41%
11/19/2018,1.5717,1.5744,1.5834,1.5348,6.45K,0.22%
11/20/2018,1.4792,1.5645,1.5663,1.4627,12.41K,-5.89%
11/21/2018,1.4943,1.4816,1.5253,1.4816,8.60K,1.02%
11/22/2018,1.4713,1.4933,1.4933,1.4644,1.98K,-1.54%
11/23/2018,1.376,1.4689,1.4689,1.3698,6.81K,-6.48%
11/26/2018,1.4232,1.3807,1.4427,1.3807,9.13K,3.43%
11/27/2018,1.404,1.41,1.437,1.3815,12.50K,-1.35%
11/28/2018,1.3784,1.4163,1.43,1.3721,11.58K,-1.82%
11/29/2018,1.4299,1.3857,1.4408,1.354,10.07K,3.74%
11/30/2018,1.4052,1.435,1.4406,1.3856,9.88K,-1.73%
12/3/2018,1.4382,1.4413,1.4807,1.4265,5.13K,2.35%
12/4/2018,1.4492,1.4514,1.4834,1.4279,6.39K,0.76%
12/5/2018,1.4491,1.4308,1.4921,1.4178,5.20K,-0.01%
12/6/2018,1.4333,1.4438,1.4561,1.3793,8.04K,-1.09%
12/7/2018,1.4845,1.4279,1.5167,1.4121,8.65K,3.57%
12/10/2018,1.419,1.4773,1.4859,1.4142,6.71K,-4.41%
12/11/2018,1.4379,1.4284,1.4543,1.415,5.59K,1.33%
12/12/2018,1.4226,1.4514,1.4693,1.4187,8.29K,-1.06%
12/13/2018,1.4799,1.4268,1.4907,1.4116,8.60K,4.03%
12/14/2018,1.4381,1.4698,1.4739,1.4309,6.58K,-2.82%
12/17/2018,1.4128,1.4455,1.4596,1.3948,5.48K,-1.76%
12/18/2018,1.3456,1.4028,1.4039,1.3353,10.57K,-4.76%
12/19/2018,1.3731,1.3533,1.3931,1.3408,9.33K,2.04%
12/20/2018,1.3079,1.3564,1.369,1.3058,11.25K,-4.75%
12/21/2018,1.3061,1.3271,1.3304,1.2804,8.78K,-0.14%
12/24/2018,1.2389,1.296,1.3116,1.2359,5.50K,-5.15%
12/25/2018,1.254,1.2625,1.2651,1.2535,,1.22%
12/26/2018,1.3199,1.2422,1.3383,1.2314,9.29K,5.26%
12/27/2018,1.285,1.3158,1.3268,1.2741,10.03K,-2.64%
12/28/2018,1.3014,1.317,1.3248,1.2743,8.61K,1.28%
12/31/2018,1.312,1.3143,1.3499,1.2866,3.38K,0.81%
1/1/2019,1.3125,1.312,1.3167,1.3118,,0.04%
1/2/2019,1.3347,1.3215,1.386,1.2798,8.11K,1.69%
1/3/2019,1.3587,1.3162,1.3749,1.3131,5.29K,1.80%
1/4/2019,1.3618,1.3448,1.4069,1.3448,5.33K,0.23%
1/7/2019,1.3541,1.3769,1.4081,1.3536,9.69K,-0.57%
1/8/2019,1.375,1.3577,1.3849,1.354,9.98K,1.54%
1/9/2019,1.4386,1.3911,1.4466,1.3844,6.43K,4.63%
1/10/2019,1.4456,1.4307,1.454,1.4227,6.32K,0.49%
1/11/2019,1.4181,1.4348,1.4632,1.4125,8.74K,-1.90%
1/14/2019,1.3818,1.4238,1.4239,1.3793,6.95K,-2.56%
1/15/2019,1.4273,1.3965,1.4315,1.3872,6.16K,3.29%
1/16/2019,1.4328,1.4257,1.4374,1.3939,6.73K,0.39%
1/17/2019,1.4432,1.4267,1.4487,1.3998,5.08K,0.73%
1/18/2019,1.4658,1.4507,1.4787,1.4406,4.60K,1.57%
1/21/2019,1.4629,1.4666,1.47,1.452,1.52K,-0.20%
1/22/2019,1.4158,1.457,1.4592,1.4046,6.22K,-3.22%
1/23/2019,1.4017,1.4151,1.4267,1.3786,9.86K,-1.00%
1/24/2019,1.4035,1.407,1.4155,1.3894,7.83K,0.13%
1/25/2019,1.4047,1.4036,1.4194,1.3912,6.16K,0.09%
1/28/2019,1.3518,1.3986,1.406,1.3419,9.32K,-3.77%
1/29/2019,1.3722,1.3524,1.3998,1.3437,10.73K,1.51%
1/30/2019,1.4026,1.3708,1.4277,1.3651,10.21K,2.22%
1/31/2019,1.5824,1.6214,1.6325,1.5792,5.70K,12.82%
2/1/2019,1.6348,1.5925,1.6378,1.577,6.23K,3.31%
2/4/2019,1.62,1.6395,1.6553,1.5961,5.48K,-0.91%
2/5/2019,1.6111,1.6218,1.634,1.5985,4.52K,-0.55%
2/6/2019,1.638,1.6161,1.6392,1.5869,5.22K,1.67%
2/7/2019,1.6084,1.6312,1.6377,1.5772,7.42K,-1.81%
2/8/2019,1.6248,1.5929,1.6301,1.5905,5.94K,1.02%
2/11/2019,1.6031,1.6093,1.63,1.5893,6.69K,-1.34%
2/12/2019,1.6174,1.6113,1.652,1.6091,9.86K,0.89%
2/13/2019,1.6518,1.6295,1.658,1.6215,10.36K,2.13%
2/14/2019,1.6838,1.6577,1.6883,1.6488,11.74K,1.94%
2/15/2019,1.7382,1.6913,1.6918,1.6813,98.35K,3.23%
2/18/2019,1.7351,1.7436,1.7484,1.7,2.01K,-0.18%
2/19/2019,1.7359,1.7279,1.7417,1.7241,7.25K,0.05%
2/20/2019,1.7644,1.7303,1.7676,1.7216,7.71K,1.64%
2/21/2019,1.7678,1.756,1.7754,1.7555,5.51K,0.19%
2/22/2019,1.7669,1.7624,1.7797,1.7594,5.50K,-0.05%
2/25/2019,1.7037,1.7585,1.769,1.7015,4.71K,-3.58%
2/26/2019,1.7243,1.702,1.7384,1.6986,3.55K,1.21%
2/27/2019,1.7606,1.7358,1.765,1.727,6.24K,2.11%
2/28/2019,1.7658,1.7612,1.7773,1.7525,5.88K,0.30%
3/1/2019,1.7438,1.7711,1.7831,1.7285,7.93K,-1.25%
3/4/2019,1.7615,1.7496,1.7771,1.7458,5.61K,1.02%
3/5/2019,1.7782,1.7602,1.7841,1.753,5.17K,0.95%
3/6/2019,1.7953,1.7674,1.7975,1.7667,8.23K,0.96%
3/7/2019,1.81,1.7959,1.8214,1.7917,4.27K,0.82%
3/8/2019,1.8004,1.797,1.8025,1.7446,7.62K,-0.53%
3/11/2019,1.8202,1.7996,1.8315,1.7996,8.17K,1.10%
3/12/2019,1.8118,1.8252,1.8334,1.8071,4.11K,-0.46%
3/13/2019,1.8488,1.8202,1.862,1.817,5.83K,2.04%
3/14/2019,1.8407,1.856,1.8675,1.8344,5.48K,-0.44%
3/15/2019,1.8454,1.8381,1.8507,1.8136,6.51K,0.26%
3/18/2019,1.8663,1.8448,1.8769,1.8335,6.15K,1.13%
3/19/2019,1.8746,1.867,1.8792,1.8556,5.19K,0.44%
3/20/2019,1.8973,1.8732,1.8991,1.8616,4.72K,1.21%
3/21/2019,1.8941,1.8923,1.906,1.8851,6.35K,-0.17%
3/22/2019,1.8901,1.9041,1.9067,1.8636,7.57K,-0.21%
3/25/2019,1.8893,1.8782,1.9003,1.8665,8.04K,-0.04%
3/26/2019,1.906,1.8936,1.9221,1.8871,8.41K,0.88%
3/27/2019,1.8733,1.9011,1.9052,1.8582,6.10K,-1.72%
3/28/2019,1.8639,1.8647,1.8702,1.8147,4.92K,-0.50%
3/29/2019,1.868,1.8569,1.8847,1.8494,4.42K,0.22%
4/1/2019,1.8879,1.8753,1.8934,1.8689,4.22K,1.07%
4/2/2019,1.9129,1.8913,1.914,1.8815,4.43K,1.32%
4/3/2019,1.931,1.9155,1.9323,1.9071,5.99K,0.95%
4/4/2019,1.9219,1.9299,1.9356,1.9128,6.80K,-0.47%
4/5/2019,1.9477,1.9121,1.9519,1.9039,5.75K,1.34%
4/8/2019,1.9643,1.9584,1.966,1.9489,6.21K,0.85%
4/9/2019,1.9699,1.9685,1.9842,1.9454,7.22K,0.29%
4/10/2019,2.0297,1.9865,2.03,1.9847,9.13K,3.04%
4/11/2019,2.0022,2.0201,2.0215,1.9868,6.44K,-1.35%
4/12/2019,2.0123,2.0067,2.0219,2.0012,4.50K,0.50%
4/15/2019,1.9911,1.9999,2.0019,1.9838,5.04K,-1.05%
4/16/2019,2.0081,1.9886,2.013,1.9732,6.00K,0.85%
4/17/2019,2.0111,2.0161,2.0232,2.0056,4.81K,0.15%
4/18/2019,2.0325,2.008,2.0337,2.0032,4.63K,1.06%
4/22/2019,2.0765,2.0322,2.0963,2.0322,5.39K,2.16%
4/23/2019,2.082,2.0844,2.0877,2.0653,7.23K,0.26%
4/24/2019,2.0746,2.0614,2.0783,2.055,6.58K,-0.36%
4/25/2019,2.0782,2.0796,2.0944,2.0705,4.64K,0.17%
4/26/2019,2.0463,2.072,2.0853,2.0133,4.33K,-1.53%
4/29/2019,2.0294,2.0341,2.0488,2.0221,3.97K,-0.83%
4/30/2019,2.0332,1.9954,2.0376,1.9954,8.74K,0.19%
5/1/2019,2.0306,2.0184,2.0441,2.0101,9.46K,-0.13%
5/2/2019,1.9844,2.0606,2.0606,1.9632,10.64K,-2.28%
5/3/2019,1.9921,1.9848,2.0055,1.9752,10.32K,0.39%
5/6/2019,1.9702,1.9507,1.9863,1.9507,8.77K,-1.10%
5/7/2019,1.9207,1.97,1.97,1.9071,9.25K,-2.51%
5/8/2019,1.9432,1.9251,1.9447,1.9015,7.40K,1.17%
