rank,name,slug,url,skynet_score,price_usd,market_cap,trading_volume,tvl_usd,governance_score,security_incident_count,is_exit_scam,has_3rd_party_audit,audit_count,platforms
230,NerveNetwork,nervenetwork,https://skynet.certik.com/projects/nervenetwork,"{'rank': 3264, 'percentile': 0.17569568547357672, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 72.37, 'scoreCodeSecurity': 91.28, 'scoreCommunity': 62.52, 'scoreFundamental': 49.08, 'scoreGovernance': 59.94, 'scoreMarket': 82.6, 'scoreOperation': 72.72}",0.0005816415051349056,161105,14.002568244934082,,,,,True,0,
231,Lovely Finance,lovelyinu,https://skynet.certik.com/projects/lovelyinu,"{'rank': 3269, 'percentile': 0.17610416134797036, 'includedCategories': ['code', 'governance', 'community', 'operation', 'fundamental'], 'score': 72.35, 'scoreCodeSecurity': 77.36, 'scoreCommunity': 87.3, 'scoreFundamental': 68.3, 'scoreGovernance': 68.27, 'scoreMarket': None, 'scoreOperation': 59.58}",,,,,,,,False,1,BSC|Ethereum|Base|Polygon
232,BeFi Labs,befi-labs,https://skynet.certik.com/projects/befi-labs,"{'rank': 3278, 'percentile': 0.17671687515956092, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 72.33, 'scoreCodeSecurity': 67.84, 'scoreCommunity': 52.57, 'scoreFundamental': 55.1, 'scoreGovernance': 81.73, 'scoreMarket': 87.05, 'scoreOperation': 81.97}",0.0011426958081506636,88997,211672.019274175,,,,,True,0,Bitcoin
233,Quarashi,quarashi,https://skynet.certik.com/projects/quarashi,"{'rank': 3334, 'percentile': 0.17957620628031656, 'includedCategories': ['code', 'governance', 'community', 'operation', 'fundamental'], 'score': 72.17, 'scoreCodeSecurity': 83.83, 'scoreCommunity': 44.1, 'scoreFundamental': 85.1, 'scoreGovernance': 67.73, 'scoreMarket': None, 'scoreOperation': 55.5}",,,,,,,,False,2,BSC|Ethereum
234,FEG Token,fegtoken,https://skynet.certik.com/projects/fegtoken,"{'rank': 3394, 'percentile': 0.18269083482256832, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 72.01, 'scoreCodeSecurity': 67.67999999999999, 'scoreCommunity': 68.07000000000001, 'scoreFundamental': 47.760000000000005, 'scoreGovernance': 87.42999999999999, 'scoreMarket': 87.3, 'scoreOperation': 71.87}",3.1000004739707285e-05,2675209,361862.9477841913,,,,,True,1,Ethereum
235,TOM Finance,tom-finance,https://skynet.certik.com/projects/tom-finance,"{'rank': 3395, 'percentile': 0.18269083482256832, 'includedCategories': ['code', 'governance', 'community', 'operation', 'fundamental'], 'score': 72.01, 'scoreCodeSecurity': 80.38, 'scoreCommunity': 55, 'scoreFundamental': 79.5, 'scoreGovernance': 55.25, 'scoreMarket': None, 'scoreOperation': 74.08}",,,,,,,,True,0,Ethereum
236,Monbase,openlive-nft,https://skynet.certik.com/projects/openlive-nft,"{'rank': 3400, 'percentile': 0.1829461322440643, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 71.98, 'scoreCodeSecurity': 77.72, 'scoreCommunity': 49.12, 'scoreFundamental': 52.3, 'scoreGovernance': 92.85, 'scoreMarket': 81.45, 'scoreOperation': 73.4}",0.04134064548328389,7884543,26844.6961962,,,,,False,2,BSC
237,OpenLeverage Protocol,openleverage,https://skynet.certik.com/projects/openleverage,"{'rank': 3437, 'percentile': 0.18488639264743423, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 71.88, 'scoreCodeSecurity': 79.97, 'scoreCommunity': 58.55, 'scoreFundamental': 54.81, 'scoreGovernance': 72.11, 'scoreMarket': 81.11, 'scoreOperation': 75.23}",0.0010046894851093264,189524,1028.8325100859374,,,,,False,1,Ethereum|BSC|Arbitrum
238,xHashtag,xhashtag,https://skynet.certik.com/projects/xhashtag,"{'rank': 3460, 'percentile': 0.18616287975491452, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 71.79, 'scoreCodeSecurity': 48.32, 'scoreCommunity': 93.07, 'scoreFundamental': 79.5, 'scoreGovernance': 56.15, 'scoreMarket': 81.17, 'scoreOperation': 69.48}",0.0002864491802112999,18951,1535.28469138,,,,,False,0,Solana
239,Argentine Football Association Fan Token,argentinefootballassociationfantoken,https://skynet.certik.com/projects/argentinefootballassociationfantoken,"{'rank': 3489, 'percentile': 0.18810314015828444, 'includedCategories': ['community', 'market', 'operation', 'fundamental'], 'score': 71.71, 'scoreCodeSecurity': None, 'scoreCommunity': 94.93, 'scoreFundamental': 49.22, 'scoreGovernance': None, 'scoreMarket': 80.04, 'scoreOperation': 68.49}",0.22387405273803046,4048199,1599416.6221128723,,,,,False,0,Chiliz
240,OrangeDX,orangedx,https://skynet.certik.com/projects/orangedx,"{'rank': 3497, 'percentile': 0.1884094970640796, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 71.7, 'scoreCodeSecurity': 79.55, 'scoreCommunity': 88.9, 'scoreFundamental': 52.3, 'scoreGovernance': 68.93, 'scoreMarket': 71.55, 'scoreOperation': 80.78}",0.0004135378991609942,,257.5351015361322,,,,,True,4,Bitcoin
241,Zero,zero-tech,https://skynet.certik.com/projects/zero-tech,"{'rank': 3502, 'percentile': 0.18851161603267808, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 71.69, 'scoreCodeSecurity': 62.06, 'scoreCommunity': 65.47, 'scoreFundamental': 49.46, 'scoreGovernance': 96.41, 'scoreMarket': 86.43, 'scoreOperation': 72.72}",0.00045946,690827,797.24,,,,,False,0,Ethereum
242,WINR Protocol,winr-protocol,https://skynet.certik.com/projects/winr-protocol,"{'rank': 3505, 'percentile': 0.18866479448557572, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 71.68, 'scoreCodeSecurity': 76.78, 'scoreCommunity': 93.18, 'scoreFundamental': 49.35, 'scoreGovernance': 63.63, 'scoreMarket': 78.33, 'scoreOperation': 72.72}",0.0008622784603828594,614601,216.4347791671753,,,,,True,1,
243,Magicswap,magicswap,https://skynet.certik.com/projects/magicswap,"{'rank': 3511, 'percentile': 0.18907327035996935, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 71.66, 'scoreCodeSecurity': 67.89, 'scoreCommunity': 44.01, 'scoreFundamental': 49.9, 'scoreGovernance': 88.39, 'scoreMarket': 92.71, 'scoreOperation': 70.46}",0.04422850723087094,14934424,3691112.208817649,,,,,False,0,Arbitrum
244,Bitcointry,bitcointry,https://skynet.certik.com/projects/bitcointry,"{'rank': 3518, 'percentile': 0.1894306867500638, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 71.64, 'scoreCodeSecurity': 84.93, 'scoreCommunity': 93.42, 'scoreFundamental': 56.5, 'scoreGovernance': 84, 'scoreMarket': 62.6, 'scoreOperation': 68.3}",0.00026690598507257056,102578,71.7915267944336,,,,,True,1,BSC
245,DinoSwap,dinoswap,https://skynet.certik.com/projects/dinoswap,"{'rank': 3528, 'percentile': 0.19004340056165436, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 71.6, 'scoreCodeSecurity': 86.91, 'scoreCommunity': 62.24, 'scoreFundamental': 49.98, 'scoreGovernance': 86.05, 'scoreMarket': 73.63, 'scoreOperation': 73.06}",0.0002202331815489377,34240,177.24641036987305,,,,,False,4,Polygon
246,RenQ Finance,renq-finance,https://skynet.certik.com/projects/renq-finance,"{'rank': 3543, 'percentile': 0.1906561143732448, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 71.56, 'scoreCodeSecurity': 84.75, 'scoreCommunity': 63.86, 'scoreFundamental': 64.1, 'scoreGovernance': 85, 'scoreMarket': 61.35, 'scoreOperation': 85}",0.00013836108252275915,,3447.6416511535645,,,,,False,1,Ethereum
247,Metropolis,metropolis,https://skynet.certik.com/projects/metropolis,"{'rank': 3553, 'percentile': 0.19121776870053608, 'includedCategories': ['community', 'market', 'operation', 'fundamental'], 'score': 71.52, 'scoreCodeSecurity': None, 'scoreCommunity': 90.5, 'scoreFundamental': 55.1, 'scoreGovernance': None, 'scoreMarket': 81.21, 'scoreOperation': 56.3}",0.01046223,53306,422.35,,,,,False,0,Fantom
248,PERPTools,perptools,https://skynet.certik.com/projects/perptools,"{'rank': 3578, 'percentile': 0.19254531529231556, 'includedCategories': ['community', 'operation', 'fundamental'], 'score': 71.45, 'scoreCodeSecurity': None, 'scoreCommunity': 73.19999694824219, 'scoreFundamental': 71.0999984741211, 'scoreGovernance': None, 'scoreMarket': None, 'scoreOperation': 70.4000015258789}",,,,,,,,False,0,
249,PolkaBridge,polkabridge,https://skynet.certik.com/projects/polkabridge,"{'rank': 3586, 'percentile': 0.1929537911667092, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 71.43, 'scoreCodeSecurity': 84.19, 'scoreCommunity': 44.13, 'scoreFundamental': 68.3, 'scoreGovernance': 81.66, 'scoreMarket': 74.53, 'scoreOperation': 59.92}",,,15513.73828125,,,,,False,3,Polkadot|Polygon|Ethereum
250,Voxel X Network,voxel-x-network,https://skynet.certik.com/projects/voxel-x-network,"{'rank': 3644, 'percentile': 0.1959152412560633, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 71.31, 'scoreCodeSecurity': 77.98, 'scoreCommunity': 55, 'scoreFundamental': 85.1, 'scoreGovernance': 52.61, 'scoreMarket': 68.96, 'scoreOperation': 72.48}",,,7179.591796875,,,,,False,3,Ethereum
251,Oxchange,oxchange,https://skynet.certik.com/projects/oxchange,"{'rank': 3640, 'percentile': 0.19586418177176412, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 71.29, 'scoreCodeSecurity': 86.6, 'scoreCommunity': 59.12, 'scoreFundamental': 49.42, 'scoreGovernance': 95.04, 'scoreMarket': 79.12, 'scoreOperation': 49.3}",0.100408119092826,,3159.375732421875,,,,,False,1,Polygon
252,Nifty League,nifty-league,https://skynet.certik.com/projects/nifty-league,"{'rank': 3670, 'percentile': 0.19760020423793723, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 71.22, 'scoreCodeSecurity': 63.91, 'scoreCommunity': 43.72, 'scoreFundamental': 79.5, 'scoreGovernance': 74.45, 'scoreMarket': 78.17, 'scoreOperation': 72.72}",,68430,3210.40771484375,,,,,False,0,Ethereum
253,swap coffee,swap-coffee,https://skynet.certik.com/projects/swap-coffee,"{'rank': 3680, 'percentile': 0.19800868011233086, 'includedCategories': ['code', 'community', 'market', 'operation', 'fundamental'], 'score': 71.2, 'scoreCodeSecurity': 77.32, 'scoreCommunity': 91.33, 'scoreFundamental': 66.9, 'scoreGovernance': None, 'scoreMarket': 65.57, 'scoreOperation': 64.3}",0.13473813827952,,1.6655076742172241,,,,,True,1,
254,CoinMerge,coinmerge,https://skynet.certik.com/projects/coinmerge,"{'rank': 3699, 'percentile': 0.1991319887669134, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 71.12, 'scoreCodeSecurity': 85.01, 'scoreCommunity': 43.72, 'scoreFundamental': 61.3, 'scoreGovernance': 66.64, 'scoreMarket': 78.06, 'scoreOperation': 74.08}",,,,,,,,False,2,
255,Velar,velar,https://skynet.certik.com/projects/velar,"{'rank': 3710, 'percentile': 0.19954046464130715, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 71.1, 'scoreCodeSecurity': 60.31, 'scoreCommunity': 81.51, 'scoreFundamental': 62.1, 'scoreGovernance': 77.24, 'scoreMarket': 76.4, 'scoreOperation': 78.18}",,65392,2.67,,,,False,False,0,
256,Aperture Finance,aperture,https://skynet.certik.com/projects/aperture,"{'rank': 3711, 'percentile': 0.1998978810314016, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 71.09, 'scoreCodeSecurity': 67.84, 'scoreCommunity': 44.01, 'scoreFundamental': 90.7, 'scoreGovernance': 60.57, 'scoreMarket': 69.61, 'scoreOperation': 80.38}",,,,,,,,True,0,Manta|Ethereum|Arbitrum
257,IPOR,ipor,https://skynet.certik.com/projects/ipor,"{'rank': 3714, 'percentile': 0.1998978810314016, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 71.09, 'scoreCodeSecurity': 64.76, 'scoreCommunity': 94.82, 'scoreFundamental': 49.94, 'scoreGovernance': 79.07, 'scoreMarket': 78.3, 'scoreOperation': 72.72}",,,5991.61279296875,,,,,False,0,Ethereum
258,Mettalex,mettalex,https://skynet.certik.com/projects/mettalex,"{'rank': 3727, 'percentile': 0.2004084758743937, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 71.05, 'scoreCodeSecurity': 62.21, 'scoreCommunity': 55, 'scoreFundamental': 79.5, 'scoreGovernance': 80.13, 'scoreMarket': 73.06, 'scoreOperation': 72.72}",0.02240109929707368,25157,3688.1785979270935,,,,,False,0,Ethereum
259,DFX Finance,dfx-finance,https://skynet.certik.com/projects/dfx-finance,"{'rank': 3752, 'percentile': 0.2018892009190707, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 70.96, 'scoreCodeSecurity': 57.72, 'scoreCommunity': 57.17, 'scoreFundamental': 79.5, 'scoreGovernance': 72.32, 'scoreMarket': 77.77, 'scoreOperation': 72.38}",,32548,29.86,,,,,False,0,Ethereum
260,YieldFlow,yieldflow,https://skynet.certik.com/projects/yieldflow,"{'rank': 3796, 'percentile': 0.20408475874393672, 'includedCategories': ['code', 'governance', 'community', 'operation', 'fundamental'], 'score': 70.82, 'scoreCodeSecurity': 87.79, 'scoreCommunity': 91.43, 'scoreFundamental': 49.47, 'scoreGovernance': 61.51, 'scoreMarket': None, 'scoreOperation': 68.3}",,,,,,,,False,4,Polygon|Arbitrum
261,NuLink,nullink,https://skynet.certik.com/projects/nullink,"{'rank': 3814, 'percentile': 0.2051570079142201, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 70.76, 'scoreCodeSecurity': 90.49, 'scoreCommunity': 55, 'scoreFundamental': 95.95, 'scoreGovernance': 78.07, 'scoreMarket': 42.06, 'scoreOperation': 75.5}",,,9.96,,,,,False,1,BSC|Ethereum
262,BitShares,bitshares,https://skynet.certik.com/projects/bitshares,"{'rank': 3819, 'percentile': 0.2056165432729129, 'includedCategories': ['code', 'community', 'market', 'operation', 'fundamental'], 'score': 70.74, 'scoreCodeSecurity': 38.62, 'scoreCommunity': 59.2, 'scoreFundamental': 79.5, 'scoreGovernance': None, 'scoreMarket': 89.11, 'scoreOperation': 73.89}",0.000981998042359567,2957371,67071.37847934,,,,,False,0,
263,CoinFLEX,coinflex,https://skynet.certik.com/projects/coinflex,"{'rank': 3826, 'percentile': 0.20592290017870818, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 70.73, 'scoreCodeSecurity': 79.73, 'scoreCommunity': 55, 'scoreFundamental': 85.1, 'scoreGovernance': 68.81, 'scoreMarket': 82.58, 'scoreOperation': 72.72}",,,,,,,,False,2,Ethereum
264,Thetanuts Finance,thetanuts-finance,https://skynet.certik.com/projects/thetanuts-finance,"{'rank': 3835, 'percentile': 0.20617819760020428, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 70.72, 'scoreCodeSecurity': 71.63, 'scoreCommunity': 95.51, 'scoreFundamental': 92.1, 'scoreGovernance': 50, 'scoreMarket': 50, 'scoreOperation': 84.23}",0.0011508530576946154,3641648,76323.27557776625,,,,,True,6,Ethereum|Canton
265,Belt Finance,belt,https://skynet.certik.com/projects/belt,"{'rank': 3838, 'percentile': 0.20648455450599945, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 70.7, 'scoreCodeSecurity': 54.98, 'scoreCommunity': 60.17, 'scoreFundamental': 79.5, 'scoreGovernance': 68.62, 'scoreMarket': 84.58, 'scoreOperation': 55.5}",0.02970980837463746,282738,498.68624585773796,,,,,False,0,BSC
266,COREx Network,corex-network,https://skynet.certik.com/projects/corex-network,"{'rank': 3839, 'percentile': 0.20648455450599945, 'includedCategories': ['code', 'community', 'market', 'operation', 'fundamental'], 'score': 70.7, 'scoreCodeSecurity': 77.38, 'scoreCommunity': 65.62, 'scoreFundamental': 95.71, 'scoreGovernance': None, 'scoreMarket': 53.4, 'scoreOperation': 64.3}",,,,,,,,False,1,CoreDAO
267,Gamma,gamma-strategies,https://skynet.certik.com/projects/gamma-strategies,"{'rank': 3858, 'percentile': 0.20765892264488128, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 70.65, 'scoreCodeSecurity': 62.58, 'scoreCommunity': 95.38, 'scoreFundamental': 49.83, 'scoreGovernance': 74.94, 'scoreMarket': 79.56, 'scoreOperation': 72.72}",,32611,1.89,,,,,False,0,Ethereum|BSC|Base|Arbitrum|Celo|Optimism|Polygon|Moonbeam|Avalanche|Fantom|opBNB
268,Luffy NFT Marketplace,luffy-nft-marketplace,https://skynet.certik.com/projects/luffy-nft-marketplace,"{'rank': 3878, 'percentile': 0.20868011233086547, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 70.58, 'scoreCodeSecurity': 73.15, 'scoreCommunity': 94.73, 'scoreFundamental': 49.76, 'scoreGovernance': 53.14, 'scoreMarket': 79.33, 'scoreOperation': 74.08}",8.46e-06,436452,3.08,,,,,False,1,Ethereum|BSC
269,Pharaoh,pharaoh,https://skynet.certik.com/projects/pharaoh,"{'rank': 3879, 'percentile': 0.2088843502680623, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 70.57, 'scoreCodeSecurity': 64.46, 'scoreCommunity': 94.87, 'scoreFundamental': 58.5, 'scoreGovernance': 86.33, 'scoreMarket': 74.35, 'scoreOperation': 55.5}",60.47073653608331,,177.31427001953125,,,,,True,0,Avalanche
270,Frax Price Index,frax-price-index,https://skynet.certik.com/projects/frax-price-index,"{'rank': 3890, 'percentile': 0.2093438856267552, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 70.54, 'scoreCodeSecurity': 61.98, 'scoreCommunity': 93.58, 'scoreFundamental': 58.5, 'scoreGovernance': 73.16, 'scoreMarket': 74.78, 'scoreOperation': 73.4}",1.1431814210593612,,767.5496215820312,,,,,False,0,Ethereum
271,Blueshift,blueshift,https://skynet.certik.com/projects/blueshift,"{'rank': 3912, 'percentile': 0.21067143221853457, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 70.49, 'scoreCodeSecurity': 77.01, 'scoreCommunity': 55, 'scoreFundamental': 85.1, 'scoreGovernance': 33.3, 'scoreMarket': 76.03, 'scoreOperation': 64.3}",,,,,,,,False,2,Cardano
272,PERI Finance,perifinance,https://skynet.certik.com/projects/perifinance,"{'rank': 3916, 'percentile': 0.21067143221853457, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 70.49, 'scoreCodeSecurity': 82.52, 'scoreCommunity': 64.15, 'scoreFundamental': 64.1, 'scoreGovernance': 57.31, 'scoreMarket': 72.6, 'scoreOperation': 72.38}",,,2094.4462890625,,,,,False,1,BSC|Ethereum|Polygon
273,Unification,unification,https://skynet.certik.com/projects/unification,"{'rank': 3948, 'percentile': 0.21245851416900685, 'includedCategories': ['code', 'governance', 'community', 'operation', 'fundamental'], 'score': 70.41, 'scoreCodeSecurity': 58.75, 'scoreCommunity': 61.28, 'scoreFundamental': 79.5, 'scoreGovernance': 82.06, 'scoreMarket': None, 'scoreOperation': 73.06}",,,,,,,,False,0,Ethereum
274,Kiba Inu,kibainu,https://skynet.certik.com/projects/kibainu,"{'rank': 3963, 'percentile': 0.2135818228235895, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 70.36, 'scoreCodeSecurity': 72.64, 'scoreCommunity': 90.08, 'scoreFundamental': 49.34, 'scoreGovernance': 81.81, 'scoreMarket': 75.93, 'scoreOperation': 59.92}",,,1425.966796875,,,,,False,2,BSC|Ethereum
275,Mandala Exchange,mandala-exchange,https://skynet.certik.com/projects/mandala-exchange,"{'rank': 3973, 'percentile': 0.21414347715088078, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 70.34, 'scoreCodeSecurity': 69.11, 'scoreCommunity': 60.02, 'scoreFundamental': 85.1, 'scoreGovernance': 72.21, 'scoreMarket': 63.35, 'scoreOperation': 72.72}",0.0004136292780970354,,0,,,,,False,2,Ethereum
276,LeverFi,leverfi,https://skynet.certik.com/projects/leverfi,"{'rank': 3985, 'percentile': 0.21465407199387287, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 70.32, 'scoreCodeSecurity': 60.51, 'scoreCommunity': 44.1, 'scoreFundamental': 78.8, 'scoreGovernance': 82.46, 'scoreMarket': 77.41, 'scoreOperation': 65.78}",,,,,,,,False,0,Ethereum
277,Foxify,foxify,https://skynet.certik.com/projects/foxify,"{'rank': 3997, 'percentile': 0.21562420219555778, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 70.29, 'scoreCodeSecurity': 81.49, 'scoreCommunity': 95.24, 'scoreFundamental': 60.7, 'scoreGovernance': 55.53, 'scoreMarket': 66.48, 'scoreOperation': 68.3}",0.17846935712843012,,125.58833312988281,,,,,False,1,Arbitrum
278,Comdex,comdex,https://skynet.certik.com/projects/comdex,"{'rank': 4003, 'percentile': 0.21577738064845542, 'includedCategories': ['code', 'community', 'market', 'operation', 'fundamental'], 'score': 70.28, 'scoreCodeSecurity': 74.18, 'scoreCommunity': 55, 'scoreFundamental': 79.5, 'scoreGovernance': None, 'scoreMarket': 69.56, 'scoreOperation': 61.5}",9.683759509704771e-05,20265,86.94576644897461,,,,,True,3,Cosmos
279,Ariva,ariva,https://skynet.certik.com/projects/ariva,"{'rank': 4020, 'percentile': 0.2168496298187388, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 70.23, 'scoreCodeSecurity': 80.96, 'scoreCommunity': 55, 'scoreFundamental': 49.58, 'scoreGovernance': 91.36, 'scoreMarket': 76.04, 'scoreOperation': 66.7}",1.8967289304180121e-06,137614,8195.10483552632,,,,,False,1,Ethereum|BSC
280,Integral,integral,https://skynet.certik.com/projects/integral,"{'rank': 4026, 'percentile': 0.21695174878733725, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 70.22, 'scoreCodeSecurity': 54.24, 'scoreCommunity': 43.32, 'scoreFundamental': 79.5, 'scoreGovernance': 78.94, 'scoreMarket': 79.9, 'scoreOperation': 72.72}",,31909,84.43499755859375,,,,,False,0,Ethereum|Arbitrum
281,Polkadex,polkadex,https://skynet.certik.com/projects/polkadex,"{'rank': 4033, 'percentile': 0.21736022466173088, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 70.2, 'scoreCodeSecurity': 76.95, 'scoreCommunity': 91.13, 'scoreFundamental': 49.25, 'scoreGovernance': 73.54, 'scoreMarket': 75.02, 'scoreOperation': 59.92}",,,991.1507568359375,,,,,False,1,Ethereum|Polkadot
282,The APIS,the-apis,https://skynet.certik.com/projects/the-apis,"{'rank': 4043, 'percentile': 0.2178197600204238, 'includedCategories': ['code', 'governance', 'community', 'operation', 'fundamental'], 'score': 70.18, 'scoreCodeSecurity': 75.84, 'scoreCommunity': 43.32, 'scoreFundamental': 85.1, 'scoreGovernance': 57.75, 'scoreMarket': None, 'scoreOperation': 68.3}",,,,,,,,False,1,Ethereum
283,Interport Token,interport-token,https://skynet.certik.com/projects/interport-token,"{'rank': 4101, 'percentile': 0.22098544804697473, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 70.02, 'scoreCodeSecurity': 84.26, 'scoreCommunity': 51.01, 'scoreFundamental': 49.41, 'scoreGovernance': 67.2, 'scoreMarket': 80.65, 'scoreOperation': 72.72}",,,51.43528366088867,,,,,False,0,Ethereum
284,Digiverse,digiverse,https://skynet.certik.com/projects/digiverse,"{'rank': 4118, 'percentile': 0.22215981618585656, 'includedCategories': ['code', 'governance', 'community', 'operation', 'fundamental'], 'score': 69.97, 'scoreCodeSecurity': 79.87, 'scoreCommunity': 49.73, 'scoreFundamental': 68.3, 'scoreGovernance': 70.41, 'scoreMarket': None, 'scoreOperation': 73.3}",,,,,,,,False,3,Ethereum|BSC
285,IntentX,intentx,https://skynet.certik.com/projects/intentx,"{'rank': 4119, 'percentile': 0.22215981618585656, 'includedCategories': ['community', 'market', 'operation', 'fundamental'], 'score': 69.97, 'scoreCodeSecurity': None, 'scoreCommunity': 44.1, 'scoreFundamental': 65.5, 'scoreGovernance': None, 'scoreMarket': 82.24, 'scoreOperation': 68}",,,,,,,,False,0,Base|Mantle
286,JulSwap,julswap,https://skynet.certik.com/projects/julswap,"{'rank': 4138, 'percentile': 0.22318100587184064, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 69.91, 'scoreCodeSecurity': 79.43, 'scoreCommunity': 53.2, 'scoreFundamental': 49.67, 'scoreGovernance': 84.5, 'scoreMarket': 78.3, 'scoreOperation': 68.3}",,,2.828510509803891,,,,,True,2,BSC
287,Elk Finance,elk-finance,https://skynet.certik.com/projects/elk-finance,"{'rank': 4141, 'percentile': 0.2235384222619351, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 69.9, 'scoreCodeSecurity': 77.74, 'scoreCommunity': 60.63, 'scoreFundamental': 49.36, 'scoreGovernance': 84.07, 'scoreMarket': 77.28, 'scoreOperation': 68.3}",0.010161229006564331,164290,456.7641761302948,,,,,True,1,BSC
288,Lynex,lynex,https://skynet.certik.com/projects/lynex,"{'rank': 4150, 'percentile': 0.22384477916773038, 'includedCategories': ['community', 'market', 'operation', 'fundamental'], 'score': 69.87, 'scoreCodeSecurity': None, 'scoreCommunity': 95.6, 'scoreFundamental': 49.03, 'scoreGovernance': None, 'scoreMarket': 78.38, 'scoreOperation': 60.3}",0.0005817646663889283,16967,269.42799377441406,,,,,False,0,Linea
289,KTX Finance,ktx-finance,https://skynet.certik.com/projects/ktx-finance,"{'rank': 4162, 'percentile': 0.22445749297932094, 'includedCategories': ['governance', 'community', 'market', 'operation', 'fundamental'], 'score': 69.85, 'scoreCodeSecurity': None, 'scoreCommunity': 43.32, 'scoreFundamental': 69, 'scoreGovernance': 84.5, 'scoreMarket': 78.07, 'scoreOperation': 58.8}",,,,,,,,False,0,Mantle|Arbitrum|BSC
290,Chainge Finance,chaingefinance,https://skynet.certik.com/projects/chaingefinance,"{'rank': 4172, 'percentile': 0.22517232575950985, 'includedCategories': ['code', 'governance', 'community', 'market', 'operation', 'fundamental'], 'score': 69.83, 'scoreCodeSecurity': 81.63000000000001, 'scoreCommunity': 63.68000000000001, 'scoreFundamental': 54.81, 'scoreGovernance': 53.35, 'scoreMarket': 80.86, 'scoreOperation': 65.80999999999999}",0.00027429308644219693,117864,1731.92832482,,,,,False,5,
